id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine
2018090903:1336:1,2,0,4,2,1,220.38445,173.77699999999993,29.89,12.61,1,3,1,1,0,0,2,4,3,right,4,5,3,2,-3.1299999999999955,-1,-3,0.0,0.0186314630624933,0.0200892857142857,0.0209302325581395,3.7922164613268734,0.0408377269811912,0.0402815102113628,8.977312373899338,8.976981994164936
2018090903:1515:1,3,0,1,5,1,242.0622000000003,240.3727500000002,28.520000000000003,13.580000000000013,1,3,1,1,0,0,2,5,3,left,5,5,3,2,0.5699999999999967,-2,-3,0.0,0.01875,0.0186709229006141,0.0214285714285714,2.8122988150695094,0.0413116959194784,0.0291214374341517,9.975212982448314,9.97919897326132
2018090903:1971:1,4,0,2,4,0,154.74690000000004,141.13755000000015,18.39,14.36,1,3,1,1,0,0,2,5,3,left,5,5,2,3,-0.879999999999999,-3,-2,0.0,0.0183455882352941,0.0198404529205032,0.0,3.918163522039312,0.0646216499328904,0.0425117199497936,9.961227010040266,9.964573566708506
2018090903:2267:1,2,0,2,3,2,267.37385000000006,251.45234999999985,31.880000000000003,12.869999999999996,1,3,1,1,0,0,2,4,3,right,3,6,1,4,-0.3300000000000018,-2,-2,0.0,0.0176026637069922,0.0193568416119962,0.0204107684529828,2.6525900434018626,0.0336607338376583,0.0278382763175607,8.981299592312412,8.984092413532823
2018090903:2348:1,3,0,2,2,2,175.3904,167.56760000000003,30.28,11.44,1,3,1,1,0,0,2,4,3,left,4,5,2,3,-0.5199999999999996,-2,-2,0.0,0.019320652173913,0.0191978609625668,0.0198981059697914,3.347902577825307,0.0513140970087302,0.0358064446826236,8.977193734662787,8.982096777658688
2018090903:2381:1,2,0,2,4,1,158.11160000000004,154.535,26.92,9.909999999999997,1,3,1,1,0,0,2,4,3,left,5,4,3,2,-0.7699999999999996,-2,-2,0.0,0.0180650651624197,0.0192592565682399,0.0209302325581395,4.316174329439932,0.0569218197779289,0.0452971818681852,8.962052120148048,8.967644870094153
2018090903:2556:1,3,0,2,3,1,169.6698,156.195,25.96,12.35,1,3,1,1,0,0,2,4,3,left,4,5,2,3,0.3100000000000023,-2,-2,0.0,0.0183455882352941,0.0200835857980427,0.0214285714285714,3.5404462370754506,0.0530442070421489,0.0384135215595889,8.970530996087694,8.974390985626941
2018090903:3235:1,5,1,0,4,0,181.81535,179.42860000000005,21.25,14.87,1,3,1,1,0,0,2,5,3,left,4,6,3,2,0.5100000000000016,-1,-4,0.01875,0.0,0.0200840713052682,0.0,2.5804136018449677,0.0550008566383421,0.0278662376009175,9.97249957168083,9.977707009919266
2018090903:3349:1,2,0,2,3,2,192.80430000000013,157.78895,31.77,9.880000000000004,1,3,1,1,0,0,2,4,3,left,5,4,3,2,0.870000000000001,-2,-2,0.0,0.0180650651624197,0.0190485739750445,0.0211794019933554,4.1764648284940105,0.0466794568378402,0.0443630558413627,8.974066968423422,8.968312102970454
2018090903:3371:1,2,0,2,5,0,217.24155000000007,150.76039999999998,26.94,11.61,1,3,1,1,0,0,2,4,3,right,4,5,3,2,-2.52,-1,-3,0.0,0.0180650651624197,0.0199009051823689,0.0,4.371174393275688,0.0414285388775765,0.0464312909756142,8.972380974081617,8.966834792160276
2018090903:3438:1,4,0,1,5,0,144.24295,116.25090000000002,22.34,9.95,1,3,1,1,0,0,2,5,3,right,5,5,2,3,-3.960000000000001,-3,-2,0.0,0.0179411764705882,0.0200858657645399,0.0,4.756952419293097,0.0693274783966911,0.051612503645133,9.965336260801656,9.965591664236578
2018090903:3661:1,3,0,2,4,1,170.65275,127.41054999999992,28.040000000000003,9.199999999999989,1,3,1,1,0,0,2,5,3,right,5,5,1,4,-3.73,-4,-1,0.0,0.0176026637069922,0.01987477406614,0.0209302325581395,5.172256143623903,0.0585985282979618,0.054940505319222,9.964840883021225,9.960756781914842
2018090905:1465:1,2,0,2,3,1,236.33270000000016,206.54705000000016,30.300000000000004,12.950000000000005,1,3,1,1,0,0,1,2,5,right,2,6,2,3,-2.910000000000004,0,-3,0.0,0.0207696566998892,0.0209042233875381,0.0214285714285714,2.5079031629839283,0.0338505843668692,0.0290490713859142,7.970380738678989,7.970950928614085
2018090905:2755:1,2,0,1,5,0,191.86244999999988,161.97294999999997,24.69,11.310000000000002,1,3,1,1,0,0,1,2,5,right,4,4,3,2,1.5699999999999967,-1,-2,0.0,0.0198924731182795,0.0211576163745369,0.0,3.198064862064932,0.0416965383273277,0.0370432223405204,7.968727596254504,7.962956777659479
2018090907:170:1,2,1,2,3,1,234.20655000000005,210.8151000000001,27.46,15.39,1,3,1,1,0,0,1,4,4,left,4,5,2,3,-1.75,-2,-2,0.0212790697674418,0.018916443712698,0.0194275076344843,0.0201086956521739,3.1401925194163027,0.0384276186981107,0.0332044526222267,8.974381587534593,8.981026027073014
2018090907:192:1,4,1,2,3,0,194.5663,190.43144999999987,22.95,15.740000000000002,1,3,1,1,0,0,1,5,4,right,7,3,3,2,-1.9399999999999975,-4,-1,0.0212790697674418,0.0187924242424242,0.0205788675429727,0.0,2.882927163554131,0.0513963620627004,0.0315074006945806,9.96916218276238,9.978995066203613
2018090907:270:1,5,0,2,3,0,150.61720000000005,103.95574999999998,19.989999999999995,11.48,1,3,1,1,0,0,1,5,4,left,4,6,2,3,-5.179999999999996,-2,-3,0.0,0.0211046511627907,0.0197637395185423,0.0,4.319145405617295,0.0663934796291525,0.048097387590393,9.953524564259594,9.951902612409606
2018090907:936:1,5,0,1,3,1,218.93620000000016,200.6487,27.23,14.46,1,3,1,1,0,0,1,5,4,left,4,6,3,2,-3.659999999999993,-1,-4,0.0,0.0212790697674418,0.0200375851538642,0.0201086956521739,2.2377418841986016,0.0456754068080107,0.024919174657,9.963459674553592,9.9800646602744
2018090907:960:1,2,0,3,4,0,153.98300000000006,118.4199,18.66,12.540000000000006,1,3,1,1,0,0,1,4,4,right,4,5,1,4,-4.219999999999999,-3,-1,0.0,0.0190939082115661,0.0200553627784416,0.0,5.590276634248128,0.0584480104946649,0.0591116864648593,8.961034659670224,8.949332840172978
2018090907:1079:1,2,1,2,3,1,219.57185000000004,180.5870000000001,26.24,14.22,1,2,2,1,0,0,2,4,3,right,4,5,2,3,0.509999999999998,-2,-2,0.0212790697674418,0.0180013274336283,0.0196826965305226,0.0206976744186046,3.676898115589714,0.0409888608216399,0.0387624801342289,8.972674092785573,8.977850011351869
2018090907:1177:1,3,0,3,3,1,243.04410000000004,198.52139999999991,31.91,13.439999999999998,1,3,1,1,0,0,1,5,4,left,5,5,2,3,-3.86,-3,-2,0.0,0.0190939082115661,0.0200375851538642,0.0201086956521739,3.334653090296564,0.0411447963558876,0.0352606822236796,9.975313122186469,9.969776558093988
2018090907:1358:1,2,1,4,1,1,242.77905,188.05420000000004,28.36,15.859999999999992,1,3,1,1,0,0,1,4,4,right,3,6,2,3,-2.4700000000000024,-1,-3,0.0212790697674418,0.0188544339775611,0.0201086956521739,0.0206976744186046,3.520261711783092,0.037070743954225,0.0372233111517849,8.979405142247654,8.978729536484694
2018090907:1382:1,2,1,3,2,1,222.02384999999984,193.45409999999976,26.75,15.11,1,3,1,1,0,0,1,4,4,left,3,6,2,3,-2.369999999999997,-1,-3,0.0212790697674418,0.0189001097619537,0.019707540521494,0.0201086956521739,3.422000360809106,0.0405361856395157,0.0361842938454135,8.977479896866935,8.979323260659763
2018090907:2324:1,2,0,3,5,1,203.14460000000005,198.60119999999984,28.62,13.049999999999995,1,3,1,1,0,0,2,5,4,left,5,6,2,3,-3.139999999999993,-3,-3,0.0,0.0196213060840967,0.0192660480083818,0.0201086956521739,4.345391669335335,0.0541486212284254,0.0453169467253974,10.975386990350716,10.979859134788711
2018090907:2556:1,3,0,6,2,0,153.80555000000004,119.24870000000006,23.48,11.120000000000005,1,3,1,1,0,0,2,5,4,left,9,2,4,1,-2.66,-5,-1,0.0,0.0195252251887053,0.0204031850353892,0.0,6.28937673953678,0.0715188756192477,0.0670866852217256,10.967491420173069,10.966456657389138
2018090907:2853:1,3,0,3,2,2,261.04254999999995,199.37895,36.71,13.54,1,3,1,1,0,0,1,5,4,left,5,5,3,2,-1.6000000000000014,-2,-3,0.0,0.0190939082115661,0.019707540521494,0.0204031850353892,3.3203103938505047,0.0383079310250378,0.0351090222914705,9.977015241384978,9.974922126934665
2018090907:3193:1,6,1,2,2,0,165.34589999999997,131.39309999999998,19.37,16.71,1,3,1,1,0,0,2,5,4,left,5,6,2,3,-3.1499999999999986,-3,-3,0.0212790697674418,0.020813953488372,0.0192967720685112,0.0,3.4172266275778567,0.0665272014606954,0.0380537486367244,10.975808290377929,10.96955700109062
2018090907:3430:1,2,0,3,3,1,225.641,195.0299,29.19,14.270000000000003,1,3,1,1,0,0,1,4,4,right,5,4,3,2,-2.75,-2,-2,0.0,0.0190939082115661,0.0198412588983873,0.0206976744186046,3.394351327668219,0.0398863681689054,0.0358919324677908,8.973409087887397,8.974362905380149
2018090907:3475:1,5,1,1,3,0,175.97484999999995,136.31015000000002,20.380000000000003,15.479999999999997,1,3,1,1,0,0,1,5,4,left,4,6,2,3,-5.760000000000002,-2,-3,0.0212790697674418,0.0209302325581395,0.0197637395185423,0.0,3.293958667054507,0.0568263021676109,0.0366810541988252,9.971586848916196,9.97065515664094
2018090907:3692:1,6,1,0,3,0,222.07425,200.2607500000001,27.1,15.940000000000005,1,3,1,1,0,0,1,5,4,right,4,6,2,3,-1.25,-2,-3,0.0212790697674418,0.0,0.0205788675429727,0.0,1.7477214082140402,0.0450299843408229,0.0199739589510176,9.97748500782959,9.985019530786737
2018090909:453:1,2,0,2,3,2,221.357,143.7145999999999,30.529999999999998,11.03,1,3,1,1,0,0,2,4,3,left,5,4,3,2,1.6300000000000026,-2,-2,0.0,0.0179775073746312,0.0183962952390014,0.0202723363592928,4.808140578619017,0.040658303103132,0.0487076469614082,8.972894464597912,8.958250588318792
2018090909:851:1,2,0,3,4,0,220.46960000000004,177.64335000000003,24.94,14.560000000000002,1,3,1,1,0,0,2,4,3,left,4,5,2,3,-4.169999999999995,-2,-2,0.0,0.0174422320550639,0.0191390420705988,0.0,3.889816308913336,0.040821954591472,0.0394047961829136,8.972785363605686,8.971853717012204
2018090909:1351:1,2,0,3,3,1,195.47055,129.90024999999997,29.68,10.100000000000009,1,3,1,1,0,0,2,4,3,right,5,4,3,2,-2.3299999999999983,-2,-2,0.0,0.0172943825926983,0.0198985117656225,0.0201098901098901,5.319466282782367,0.046042741476913,0.0538875021410659,8.96418897885129,8.946112497858934
2018090909:2180:1,2,1,3,3,0,235.56455000000005,165.06705000000008,24.69,15.54,1,3,1,1,0,0,2,4,3,right,3,6,2,3,-4.690000000000001,-1,-3,0.0195833333333333,0.0172943825926983,0.0200740306911414,0.0,4.186177677495294,0.038206088309977,0.04240700975755,8.974529274460016,8.969709278744608
2018090909:2225:1,2,0,2,5,0,239.9594,137.69929999999977,27.42,14.010000000000003,1,3,1,1,0,0,2,4,3,right,4,5,2,3,-7.890000000000001,-2,-2,0.0,0.0177557331810828,0.019438562558829,0.0,5.003656518224865,0.0375063448233326,0.0508354072969144,8.979163141764815,8.970951195830335
2018090909:2699:1,2,0,2,3,2,224.2971499999996,144.49179999999967,33.309999999999995,10.929999999999993,1,3,1,1,0,0,2,4,3,left,5,4,3,2,-1.6299999999999957,-2,-2,0.0,0.0177557331810828,0.018544144701367,0.0202723363592928,4.782278302298135,0.0401253426537074,0.0484456557396337,8.973249771564195,8.958475152223171
2018090909:2766:1,2,0,3,3,1,232.43375,153.47000000000003,29.3,12.769999999999996,1,3,1,1,0,0,2,4,3,right,4,5,2,3,-1.1999999999999993,-2,-2,0.0,0.0172943825926983,0.0197902142660207,0.0204347826086956,4.502508633609174,0.0387207107401571,0.0456115201668078,8.978488494033247,8.960904411285593
2018090909:3162:1,2,1,2,4,0,247.9133500000001,164.25355000000008,24.76,16.03,1,3,1,1,0,0,2,4,3,left,4,5,2,3,-3.789999999999999,-2,-2,0.0191397849462365,0.0163716814159292,0.0192277517480182,0.0,4.20691059645286,0.0363030066755178,0.0426170393273082,8.975797995549655,8.96347110914802
2018090909:3228:1,2,0,3,2,2,218.12855000000013,145.56044999999995,33.8,11.920000000000002,1,3,1,1,0,0,2,4,3,right,4,5,2,3,-0.5399999999999991,-2,-2,0.0,0.0172943825926983,0.0185361929250428,0.0202723363592928,4.747168616200351,0.0412600734750219,0.0480899859817691,8.977077736958321,8.979390006007813
2018090909:3273:1,2,0,2,4,1,239.48219999999984,159.3556499999998,29.74,13.039999999999992,1,3,1,1,0,0,2,4,3,left,4,5,2,3,-4.550000000000001,-2,-2,0.0,0.0177557331810828,0.0189355810534978,0.0204347826086956,4.336212741750925,0.0375810811826516,0.0439269018701251,8.974945945878233,8.962348369825607
2018090909:3297:1,2,0,2,3,2,222.2191,166.28205000000014,31.879999999999995,10.950000000000005,1,3,1,1,0,0,2,4,3,right,4,5,2,3,-1.3099999999999952,-2,-2,0.0,0.0163716814159292,0.0194668458781362,0.0202723363592928,4.1555898547077055,0.0405005690329949,0.0420971475874876,8.97299962064467,8.975944487092864
2018090909:3731:1,2,1,1,5,0,300.3487000000002,218.6606,25.94,20.02000000000001,1,3,1,1,0,0,2,4,3,right,5,4,3,2,-5.170000000000002,-2,-2,0.0191397849462365,0.0174074074074074,0.0198150206712362,0.0,3.0824025910474955,0.0299651704835079,0.0320130832898107,8.983352683064718,8.98170680954868
2018090909:4002:1,2,0,2,3,2,283.65510000000006,195.88860000000017,33.43,13.800000000000004,1,3,1,1,0,0,2,4,3,right,5,4,3,2,-1.2600000000000051,-2,-2,0.0,0.0182735961768219,0.0188827133585198,0.0212134816403109,3.440731109416267,0.0317286733078305,0.0357345960918603,8.9753221429828,8.974475288505815
2018090909:4050:1,2,0,2,4,1,256.94124999999985,177.26599999999974,34.59,13.209999999999994,1,3,1,1,0,0,2,4,3,right,4,5,2,3,3.82,-2,-2,0.0,0.0182735961768219,0.0197413033115727,0.0201098901098901,3.8021955704985775,0.0350274625035879,0.0394886780318843,8.97664835833094,8.960511321968117
