id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine
2018090900:4596:1,4,1,1,1,2,395.11005,379.0562500000001,32.83,22.93,1,3,1,1,0,0,2,4,3,right,6,3,3,2,0.9200000000000016,-3,-1,0.01875,0.0196774193548387,0.0208333333333333,0.0216224747474747,1.166053850846675,0.0227784638735461,0.0131906544213424,9.984814357417635,9.989447476462926
2018090900:4637:1,2,1,2,2,2,396.47210000000007,324.83000000000004,32.53,22.9,1,3,1,1,0,0,2,4,3,right,4,5,2,3,0.3999999999999986,-2,-2,0.01875,0.0176833213515456,0.020255376344086,0.0216224747474747,2.01028230151156,0.0227002101787237,0.021549733706862,9.989911017698343,9.98768586645322
2018090901:96:1,3,1,1,2,1,256.8395,252.64235,28.83,17.86,1,3,1,1,0,0,1,3,4,left,3,5,2,3,-0.2099999999999937,-1,-2,0.0202247191011235,0.0175700934579439,0.0204082980972515,0.0206896551724137,1.808881210929205,0.0311478569301061,0.0197908228766871,7.980532589418684,7.988125506273987
2018090901:405:1,1,2,2,2,1,362.9290999999999,294.39500000000004,29.02,17.610000000000007,1,4,1,0,0,0,1,3,4,left,3,5,3,2,-0.379999999999999,0,-3,0.0194807806031933,0.0182765151515151,0.0191298743151788,0.0209302325581395,2.25207629205659,0.0220428728365953,0.0237775777441872,7.986223204477127,7.986412812717607
2018090901:439:1,2,1,1,4,1,357.7572500000001,292.7586500000001,31.62,19.81,1,3,1,1,0,0,1,4,4,right,5,4,3,2,2.8400000000000034,-2,-2,0.0202247191011235,0.0164655172413793,0.0192207385929961,0.0209302325581395,2.281742998883209,0.0251567228896129,0.0239104805272192,8.983228851406924,8.976089519472781
2018090901:613:1,1,1,2,2,2,301.54030000000006,301.4893000000001,33.11,18.460000000000008,1,3,1,1,0,0,1,3,4,right,4,4,3,2,0.9399999999999976,-1,-2,0.0202247191011235,0.0176116838487972,0.0175155237144098,0.0208099438652766,2.225617957254204,0.0265304504903656,0.02321807108909,7.983418468443522,7.986732530806234
2018090901:635:1,2,1,2,3,0,269.9313,216.2620999999999,22.62,19.110000000000007,1,3,1,1,0,0,1,3,4,right,4,4,3,2,1.4800000000000004,-1,-2,0.0202247191011235,0.0165660919540229,0.0192515285326663,0.0,2.6680588045709364,0.0296371706430488,0.0277441123525573,7.977772122017713,7.976879906372869
2018090901:680:1,2,1,1,3,1,325.73130000000003,325.5706,29.6,19.72,1,4,1,0,0,0,1,3,4,right,5,3,3,2,0.4200000000000017,-2,-1,0.0185567010309278,0.0164655172413793,0.0203471050985422,0.0206896551724137,1.7292716234205423,0.0245601205656318,0.0184291824876079,7.98464992464648,7.987713878341594
2018090901:1112:1,1,2,1,2,2,319.4174,301.3487,31.629999999999995,15.779999999999998,1,3,1,1,0,0,1,3,4,left,4,4,4,1,3.8500000000000014,0,-3,0.0194807806031933,0.0166666666666666,0.0181759404388714,0.0208099438652766,2.229974776728753,0.0250455986430294,0.0232289039242578,7.981215801017728,7.980089510922065
2018090901:1373:1,3,1,2,1,2,252.3303499999999,249.09074999999973,31.91,15.769999999999996,1,3,1,1,0,0,2,3,4,left,5,4,3,2,0.3200000000000003,-2,-2,0.0201086956521739,0.0191756176154672,0.0210843373493975,0.0205081716036772,2.187957601797741,0.0356675286979945,0.0240876066252962,8.984147765023113,8.987956196687351
2018090901:1742:1,0,1,3,3,1,291.1818499999999,291.1818499999999,27.919999999999995,19.230000000000004,1,3,1,1,0,0,1,3,4,right,6,2,3,2,3.150000000000009,-3,0,0.0202247191011235,0.0168104834633657,0.0197910990751436,0.0206896551724137,2.671869829798802,0.0274742398951033,0.0274742398951033,7.979394320078672,7.979394320078672
2018090901:1766:1,1,2,1,2,2,408.1180499999998,371.9579499999999,32.71,17.269999999999996,1,3,1,1,0,0,1,3,4,right,5,3,3,2,1.009999999999998,-2,-1,0.0193907100660257,0.0166666666666666,0.0187282285471537,0.0208099438652766,1.7878365014109798,0.019602171479551,0.0188193315937997,7.987748642825281,7.986557620290143
2018090901:1849:1,1,2,1,3,1,412.7397,372.52489999999983,30.700000000000003,18.15,1,3,1,1,0,0,1,3,4,right,5,3,3,2,0.9399999999999976,-2,-1,0.0193907100660257,0.0166666666666666,0.0190940378119608,0.0206896551724137,1.8092750310113503,0.0193826762969493,0.0187906902330555,7.987885827314407,7.98657807840496
2018090901:1890:1,0,1,2,3,2,326.0516,326.0516,34.84,18.63,1,3,1,1,0,0,1,3,4,right,5,3,3,2,1.2700000000000031,-2,-1,0.0202247191011235,0.016330103753433,0.0197910990751436,0.0186781609195402,2.413728379189061,0.0245359936893424,0.0245359936893424,7.987732003155329,7.987732003155329
2018090901:1912:1,1,2,1,2,2,342.89950000000016,322.0701000000001,34.480000000000004,17.150000000000002,1,3,1,1,0,0,1,3,4,right,5,3,3,2,1.7399999999999949,-2,-1,0.0193907100660257,0.0166666666666666,0.0181759404388714,0.0208099438652766,2.0927121145365555,0.0233304510505264,0.0217343988156615,7.982502161712105,7.981370515300862
2018090901:1976:1,2,1,1,3,2,321.874,276.7404000000001,33.48,16.869999999999997,1,3,1,1,0,0,2,3,4,right,5,4,3,2,0.6400000000000006,-2,-2,0.0201086956521739,0.0174528301886792,0.0198118575267773,0.0205081716036772,2.352385123386393,0.0279612519184525,0.0252944636923268,8.981359165387698,8.981932525934052
2018090901:2613:1,1,1,2,3,2,293.3778000000001,270.1941999999999,33.5,15.370000000000005,1,3,1,1,0,0,2,3,4,left,5,4,3,2,-0.3100000000000023,-2,-2,0.0201086956521739,0.0176466781708369,0.019138239519495,0.0205081716036772,2.860905230386145,0.0306771678020627,0.0296083335615642,8.982957128998853,8.981494791524023
2018090901:2863:1,2,1,2,2,2,281.0509499999999,232.8919,34.489999999999995,15.72,1,3,1,1,0,0,1,4,4,right,5,4,4,1,0.3100000000000023,-1,-3,0.0201086956521739,0.0170597484276729,0.0199809441849028,0.0205081716036772,2.863989687919589,0.0320226635063856,0.0300568632915099,8.982209631385341,8.982824649547709
2018090901:2885:1,3,1,2,2,1,252.27344999999997,239.9389500000001,29.05,16.33,1,3,1,1,0,0,2,3,4,right,6,3,3,2,4.980000000000004,-3,-1,0.0201086956521739,0.0199809441849028,0.0189536878216123,0.0205617977528089,2.317256118691858,0.0356755734699787,0.0250063609930776,8.980180236961123,8.979161365839103
2018090901:2972:1,2,1,2,3,0,253.85245,250.55305,22.450000000000003,19.3,1,3,1,1,0,0,1,3,4,left,4,4,3,2,1.4299999999999995,-1,-2,0.0202247191011235,0.0171183800623052,0.0205020837889723,0.0,2.266984975836455,0.0315143698632808,0.0239470243926386,7.976364222602539,7.980044146339468
2018090901:3038:1,1,1,1,4,1,260.5405999999999,260.5405999999999,26.24,19.82,1,3,1,1,0,0,1,3,4,right,5,3,3,2,0.0300000000000011,-2,-1,0.0202247191011235,0.0175700934579439,0.0189370321413132,0.0206896551724137,2.5523853096216107,0.0307053871834178,0.0268672137854906,7.9846473064082915,7.9846473064082915
2018090901:3079:1,1,2,2,2,1,400.82715,353.6541500000001,32.32000000000001,17.92,1,4,1,0,0,0,1,3,4,left,4,4,4,1,2.249999999999993,0,-3,0.0194807806031933,0.0171183800623052,0.0204082980972515,0.0206896551724137,1.8747129080770009,0.0199587278456561,0.0197933489540558,7.985030954115758,7.983034272325095
2018090901:3295:1,2,1,1,3,2,296.843,241.56869999999992,31.42,15.39,1,3,1,1,0,0,1,4,4,left,5,4,3,2,1.2700000000000031,-2,-2,0.0201086956521739,0.0166666666666666,0.019138239519495,0.0205081716036772,2.761119300637873,0.03031905754894,0.0289772640246853,8.979787294967373,8.971022735975314
2018090901:3441:1,0,2,1,3,2,467.57950000000005,467.57950000000005,32.599999999999994,18.64,1,3,1,1,0,0,1,3,4,right,5,3,3,2,3.1200000000000045,-2,-1,0.0193907100660257,0.0164655172413793,0.0190037621533299,0.0186781609195402,1.6831362367255192,0.0171093899540078,0.0171093899540078,7.987167957534494,7.987167957534494
2018090901:3552:1,2,1,1,3,2,306.30679999999984,283.5389999999997,35.75,14.86,1,3,1,1,0,0,1,4,4,right,5,4,3,2,-0.0300000000000011,-2,-2,0.0201086956521739,0.0166666666666666,0.019138239519495,0.0208691341705221,2.3418295190432383,0.0293823055838133,0.0246879617971425,8.980411796277458,8.985892593258775
2018090901:3938:1,3,1,2,2,1,258.1907499999999,219.83835,28.93,17.25,1,3,1,1,0,0,2,3,4,right,5,4,3,2,-1.5700000000000005,-2,-2,0.0201086956521739,0.0184632571996027,0.0200270108043217,0.0205617977528089,2.5700702356981844,0.0348579490163764,0.0272927812640515,8.98063447276868,8.986353609367974
2018090901:4161:1,2,0,3,2,2,269.7188,269.7188,35.51,15.439999999999998,1,3,1,1,0,0,2,3,4,right,4,5,3,2,1.4600000000000009,-1,-3,0.0,0.0177534019234969,0.0205965165007857,0.0208691341705221,2.47294589772756,0.0333680855765337,0.0259529554484151,8.988877304807822,8.988877304807822
2018090901:4267:1,1,1,2,2,2,302.45244999999994,268.01815000000005,33.09,15.529999999999994,1,3,1,1,0,0,1,3,4,left,4,4,3,2,0.7399999999999949,-1,-2,0.0202247191011235,0.0171183800623052,0.0193116028708133,0.0208099438652766,2.4737130675665058,0.0264504387383868,0.0261176341975347,7.98016217094621,7.977613456402113
2018090901:4289:1,1,2,3,1,1,343.00330000000014,320.0678000000001,28.9,18.33,1,3,1,1,0,0,1,3,4,left,4,4,3,2,1.7800000000000047,-1,-2,0.0194807806031933,0.018041041253658,0.0209302325581395,0.0206896551724137,2.0714361144732454,0.0233233907662112,0.0218703662161579,7.982507456925341,7.981253971814722
2018090901:4311:1,1,1,2,2,2,311.3322000000002,286.5668500000001,30.68,18.300000000000004,1,3,1,1,0,0,1,3,4,left,4,4,3,2,1.0000000000000036,-1,-2,0.0202247191011235,0.0177017543859649,0.0187282285471537,0.0208099438652766,2.313596286520928,0.0256960250176499,0.0244271101140972,7.980727981236763,7.975572889885902
2018090901:4414:1,2,1,2,2,2,370.42265,301.2639,35.04,15.759999999999998,1,3,1,1,0,0,2,3,4,right,5,4,3,2,-0.9600000000000009,-2,-2,0.0201086956521739,0.0184632571996027,0.0185938535003177,0.0208691341705221,2.1509380977939943,0.0242965704176027,0.0232354424144412,8.986501905323554,8.983403255418256
2018090901:4438:1,1,0,1,5,2,324.7629999999998,301.7711499999999,33.09,13.490000000000002,1,3,1,1,0,0,2,3,4,right,4,5,2,3,1.1800000000000068,-2,-2,0.0,0.0194736842105263,0.0188906477544124,0.0208691341705221,2.5250922760509087,0.0277125165120411,0.0265101551291433,8.98460415749331,8.983431153044286
2018090901:4495:1,4,1,0,2,2,349.1478,336.1057500000002,34.6,16.17,1,3,1,1,0,0,2,3,4,right,5,4,3,2,0.0899999999999963,-2,-2,0.0201086956521739,0.0,0.0199809441849028,0.0208691341705221,1.329938568441628,0.0257770491465219,0.0148762703405103,8.97995118399715,8.98809898372759
2018090901:4596:1,2,0,2,3,2,236.53465,231.9886499999999,32.08,12.669999999999996,1,3,1,1,0,0,1,4,4,right,5,4,3,2,0.2899999999999991,-2,-2,0.0,0.0183876811594202,0.019138239519495,0.0208691341705221,2.8622089916898963,0.0380493936089279,0.0301738899726344,8.974633737594049,8.982757777158495
2018090901:4688:1,1,1,2,3,1,315.4785499999998,289.72094999999973,30.26,18.41,1,3,1,1,0,0,1,3,4,right,5,3,3,2,4.310000000000009,-2,-1,0.0202247191011235,0.0171183800623052,0.0198511460999221,0.0206896551724137,2.2884088982864395,0.0253583009050853,0.0241611799215762,7.9841510619343214,7.982742014341731
2018090901:4751:1,1,1,1,3,2,354.164,354.164,31.2,19.680000000000007,1,3,1,1,0,0,1,3,4,right,5,3,3,2,0.5899999999999999,-2,-1,0.0198863636363636,0.0187368421052631,0.0176953586777589,0.0208099438652766,1.888955399193594,0.0225884053715227,0.0197648547000824,7.985882246642798,7.985882246642798
2018090901:4762:1,2,1,1,3,1,283.91055000000017,249.62285,26.78,19.340000000000003,1,3,1,1,0,0,1,3,4,left,3,5,2,3,0.0499999999999971,-1,-2,0.0198863636363636,0.0166666666666666,0.019963931254842,0.0206896551724137,2.227360195591069,0.0281778891274029,0.0240362611035007,7.982388819295373,7.979969782413749
2018090901:4809:1,1,2,2,1,2,426.0653,372.85970000000026,32.32,23.980000000000004,1,3,1,1,0,0,1,3,4,right,5,3,3,2,2.699999999999996,-2,-1,0.0194807806031933,0.0171183800623052,0.0180405269509251,0.0208099438652766,1.77814872457388,0.0187764645466317,0.0187738176048524,7.985917651590026,7.983908156338698
2018090901:4924:1,3,0,2,2,2,266.00765,190.68975,33.02,13.920000000000002,1,3,1,1,0,0,2,3,4,left,5,4,3,2,3.890000000000001,-2,-2,0.0,0.0197911899313501,0.0199809441849028,0.0208691341705221,2.842313233931032,0.0338336134317941,0.0314647221468379,8.977444257712138,8.973779398210969
2018090901:4983:1,2,1,2,2,1,389.1201000000001,361.4592,29.96,22.370000000000005,1,3,1,1,0,0,1,3,4,left,5,3,3,2,1.7100000000000044,-2,-1,0.0198863636363636,0.0177017543859649,0.0205774758296315,0.0206896551724137,1.5382095683274903,0.0205592052428029,0.0165993838308721,7.9845805960678975,7.988933744112752
2018090901:5005:1,2,1,1,2,2,363.2414,321.7091,33.910000000000004,21.200000000000003,1,3,1,1,0,0,1,3,4,left,4,4,3,2,-0.5900000000000034,-1,-2,0.0198863636363636,0.0187368421052631,0.0184456928838951,0.0208099438652766,1.7282694210390692,0.0220239212821005,0.0186503894356734,7.986235049198687,7.987566407042884
2018090901:5050:1,2,1,0,5,0,258.82799999999986,254.96814999999987,27.73,15.270000000000003,1,4,1,0,0,0,1,3,4,right,5,3,3,2,1.8000000000000045,-2,-1,0.0198863636363636,0.0,0.0194496231207213,0.0,2.180664526137874,0.0309085570340148,0.0235323510014878,7.980682151853741,7.984311765999008
2018090901:5150:1,0,2,1,2,2,355.24659999999994,355.24659999999994,32.41,14.8,1,3,1,1,0,0,0,3,4,left,4,3,3,2,0.9400000000000048,-1,-1,0.0200555413687436,0.0166666666666666,0.0170178053496616,0.0208099438652766,1.9254230723108965,0.019704622085053,0.019704622085053,6.9831103239270975,6.9831103239270975
2018090901:5276:1,1,1,2,3,2,301.38805,272.76465,33.13,18.09,1,3,1,1,0,0,2,3,4,right,7,2,3,2,-1.4500000000000028,-4,0,0.0201086956521739,0.0184632571996027,0.0185938535003177,0.0208691341705221,2.822946448522564,0.0298618342698059,0.0293293137508837,8.986728073657863,8.981669178905697
2018090901:5323:1,2,1,1,2,2,331.3743500000001,331.3743500000001,32.18,16.97,1,3,1,1,0,0,1,3,4,left,4,4,3,2,0.3100000000000023,-1,-2,0.0198863636363636,0.0187368421052631,0.0188974062795337,0.0208099438652766,1.6657897631485352,0.024141880625341,0.0181064104690058,7.987929059687329,7.987929059687329
2018090901:5347:1,3,1,1,1,2,310.63705000000016,310.63705000000016,31.94,15.380000000000004,1,3,1,1,0,0,1,3,4,left,4,4,3,2,1.1799999999999995,-1,-2,0.0198863636363636,0.0187368421052631,0.0202247191011235,0.0208099438652766,1.4325400012651412,0.0257535281126317,0.0160959550703948,7.987123235943685,7.987123235943685
2018090901:5511:1,0,3,1,2,2,773.5209000000001,773.5209000000001,41.17,22.31000000000001,1,3,1,1,0,0,2,2,4,right,5,3,3,2,-11.809999999999995,-2,-1,0.0191727540791048,0.0166666666666666,0.0187282285471537,0.0208099438652766,0.9825203171627294,0.0103423191280287,0.0103423191280287,7.990950470762975,7.990950470762975
2018090903:941:1,2,1,2,2,2,259.5023500000001,230.1635000000002,33.04,15.340000000000003,1,3,1,1,0,0,2,4,3,right,5,4,4,1,-0.2299999999999968,-1,-3,0.0188659793814433,0.0176026637069922,0.0187613971574148,0.0211794019933554,2.8631820423307754,0.0346817668510516,0.0304131628168671,8.980732351749415,8.9869657873642
2018090903:1444:1,2,0,3,2,2,259.4167999999996,259.4167999999996,37.12,14.22999999999999,1,3,1,1,0,0,2,4,3,left,5,4,3,2,-0.0999999999999943,-2,-2,0.0,0.0180237689318092,0.0196022727272727,0.0211794019933554,2.540313503211824,0.0346932041409809,0.0269836032207629,8.988435598619674,8.988435598619674
2018090903:1947:1,2,1,2,2,2,228.79630000000023,225.81305000000003,31.37,14.89,1,3,0,2,0,0,2,4,3,right,6,3,3,2,-0.3200000000000038,-3,-1,0.01875,0.0176026637069922,0.0196602624179943,0.0211794019933554,2.91834329326848,0.0393363004559076,0.0309990941621841,8.982517199797375,8.986714673930493
2018090905:228:1,1,1,1,3,2,281.7617,255.03530000000003,30.840000000000003,15.260000000000003,1,3,1,1,0,0,1,2,5,left,5,3,3,2,2.960000000000001,-2,-1,0.0198924731182795,0.0203488372093023,0.0212178434592227,0.0197354497354497,2.4545621723737847,0.0283927872382939,0.0274471808412404,7.97870540957128,7.980394870827685
2018090905:1533:1,2,0,2,2,2,229.44070000000005,196.30429999999984,33.129999999999995,13.539999999999992,1,2,2,1,0,0,1,2,5,left,4,4,2,3,-0.2099999999999937,-2,-1,0.0,0.0205414746543778,0.0206916599839615,0.0216071428571428,2.6387603328098286,0.0348673971095799,0.0305647914997277,7.973849452167815,7.974529340416893
2018090905:1601:1,2,1,1,2,2,300.05445000000014,293.5272500000001,38.46,15.090000000000003,1,3,1,1,0,0,2,3,3,right,6,2,4,1,0.7299999999999969,-2,-1,0.0202272727272727,0.0162068965517241,0.0192380212954747,0.0202950737684421,1.9521185852420848,0.0266618275449672,0.0204410323061998,7.980003629341274,7.9863726451292
2018090905:2471:1,1,1,2,2,2,309.0128,265.67645000000005,35.5,17.32,1,3,1,1,0,0,2,3,3,right,3,5,1,4,1.1099999999999994,-2,-1,0.0202272727272727,0.0180496848350018,0.0184420575482853,0.0200005843852267,2.582088100017897,0.0258888952172854,0.0263478377552846,7.983819440489197,7.981180115889082
2018090905:2516:1,1,1,2,2,2,279.8640500000001,229.8373500000002,32.77,16.029999999999998,1,3,1,1,0,0,2,3,3,left,5,3,4,1,-2.0799999999999983,-1,-2,0.0202272727272727,0.0172871217452498,0.0184420575482853,0.0200005843852267,3.0064739260176787,0.0285853077592495,0.0304563205240575,7.985707346120376,7.982596388271967
2018090905:4414:1,0,2,2,2,2,490.7938,490.7938,39.49,20.120000000000005,1,3,1,1,0,0,3,1,4,right,3,5,2,3,-6.050000000000004,-1,-2,0.0200598729227761,0.017635000903016,0.0202950737684421,0.0202816205533596,1.5301741790544217,0.0163001244106995,0.0163001244106995,7.987774906691976,7.987774906691976
2018090905:4464:1,1,7,0,0,0,1015.1156000000002,294.26340000000044,32.56,56.57000000000001,1,3,1,1,0,0,2,1,4,right,3,5,2,3,-3.240000000000002,-1,-2,0.0194161726715226,0.0,0.0,0.0,2.27687167347349,0.0078808758332548,0.0237882115139021,7.995074452604216,7.983008420347213
2018090907:79:1,2,1,2,3,1,232.38460000000003,213.95199999999983,28.83,15.960000000000008,1,3,1,1,0,0,1,4,4,left,4,5,2,3,-0.6899999999999977,-2,-2,0.0212790697674418,0.0180013274336283,0.0200375851538642,0.0201086956521739,3.0941519593179803,0.0387289002799669,0.032717618905175,8.978483944288907,8.985978163326353
2018090907:565:1,2,1,2,2,1,227.09834999999987,207.46294999999992,27.04,15.68,1,3,1,1,0,0,1,3,4,right,2,6,2,3,-2.140000000000001,0,-3,0.0212790697674418,0.0185056752597152,0.019707540521494,0.0206976744186046,2.708917423568884,0.0352270282897256,0.0289208265861446,7.977983107318922,7.98071944894257
