id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine
2018090600:3950:1,2,1,2,3,0,206.038,190.5583,23.17,14.579999999999998,1,3,1,1,0,0,2,3,3,right,3,5,3,2,-3.18,0,-3,0.0209302325581395,0.0196875,0.020220007382798,0.0,2.839026166795149,0.038827789048622,0.0314864269884859,7.970879158213533,7.973761310842928
2018090600:4142:1,0,0,3,3,1,138.41530000000017,138.41530000000017,31.97,7.740000000000009,1,3,1,1,0,0,3,1,3,right,3,4,2,3,-0.8000000000000007,-1,-1,0.0,0.0190648039027598,0.0213044512273871,0.0204545454545454,4.580418494198251,0.0505724439422519,0.0505724439422519,6.963876825755534,6.963876825755534
2018090600:4166:1,0,0,3,4,0,125.98639999999985,125.98639999999985,24.32,9.36999999999999,1,3,1,1,0,0,3,1,3,right,3,4,2,3,-5.329999999999998,-1,-1,0.0,0.0199446885080575,0.0204320613302034,0.0,5.032289199469155,0.0555615526755269,0.0555615526755269,6.960313176660338,6.960313176660338
2018090600:4282:1,0,1,0,6,0,196.83275,196.83275,22.85,14.53,1,3,1,1,0,0,3,1,3,left,4,3,3,2,-3.419999999999998,-1,-1,0.0205617977528089,0.0,0.0201667521820295,0.0,3.221008699009692,0.0355631875284981,0.0355631875284981,6.969517267832716,6.969517267832716
2018090900:71:1,1,0,1,5,0,147.63345000000004,116.39729999999996,23.610000000000003,11.65,1,2,2,1,0,0,2,3,2,right,3,4,2,3,-6.540000000000003,-1,-1,0.0,0.0181188118811881,0.0200853045945321,0.0,4.854064484313641,0.0474147288436326,0.0515475874440386,6.966132336540262,6.9484524125559615
2018090900:186:1,0,0,3,2,2,157.5159999999999,157.5159999999999,34.1,8.090000000000003,1,3,1,1,0,0,2,2,3,left,3,4,2,3,-1.3299999999999983,-1,-1,0.0,0.0188328091277238,0.0206257264626113,0.0207425548589341,4.1392620432210085,0.044439929911882,0.044439929911882,6.961908631504101,6.961908631504101
2018090900:797:1,0,0,3,3,1,119.36455000000002,119.36455000000002,20.53,10.730000000000004,1,2,2,1,0,0,2,3,2,right,3,4,3,2,-2.139999999999997,0,-2,0.0,0.0188328091277238,0.0193060398639631,0.0207954545454545,5.663322988274156,0.0586438770975134,0.0586438770975134,6.966489213087135,6.966489213087135
2018090900:2119:1,0,1,2,4,0,181.49140000000017,181.49140000000017,19.14,16.570000000000007,1,2,2,1,0,0,2,3,2,right,4,3,3,2,-2.789999999999999,-1,-1,0.0205617977528089,0.0170058997050147,0.0201596010894192,0.0,3.724694393232954,0.0385693206399862,0.0385693206399862,6.972450485257153,6.972450485257153
2018090901:1021:1,0,1,2,4,0,246.49430000000007,246.49430000000007,23.28,18.130000000000003,1,3,1,1,0,0,1,2,4,right,3,4,3,2,-4.32,0,-2,0.0202247191011235,0.0165660919540229,0.020060773368045,0.0,2.7262293691983945,0.0283982225958166,0.0283982225958166,6.979715555288703,6.979715555288703
2018090901:1682:1,1,0,3,3,1,174.68050000000005,172.36050000000003,26.16,11.810000000000002,1,2,2,1,0,0,1,4,3,right,3,5,1,4,-2.049999999999997,-2,-1,0.0,0.0180760641691732,0.0184196736347882,0.0204545454545454,4.096066094029664,0.0457978995938298,0.0406125533402374,7.971376312753856,7.976792826662721
2018090902:210:1,0,0,3,3,1,158.84459999999996,158.84459999999996,23.43,10.85,1,2,2,1,0,0,2,2,3,left,3,4,2,3,-3.5,-1,-1,0.0,0.0185639896984434,0.0203277689687573,0.0217857142857142,4.142413402784861,0.0440682276892006,0.0440682276892006,6.974818155606172,6.974818155606172
2018090902:305:1,1,0,2,4,0,107.04254999999992,83.02264999999993,20.87,11.819999999999991,1,2,2,1,0,0,2,3,2,left,4,3,3,2,-3.580000000000002,-1,-1,0.0,0.0186738782051282,0.0199373993783559,0.0,6.865596316186011,0.065394555716395,0.0722694349072211,6.962631682447774,6.951820376728519
2018090902:350:1,0,0,3,3,1,178.25549999999984,178.25549999999984,29.21,10.450000000000005,1,3,1,1,0,0,2,2,3,right,3,4,2,3,-0.9699999999999988,-1,-1,0.0,0.0189523776117483,0.0199393810554524,0.0217857142857142,3.691330702278474,0.0392694755561539,0.0392694755561539,6.977560299682198,6.977560299682198
2018090902:482:1,0,0,4,3,0,90.19080000000004,90.19080000000004,20.62,9.549999999999995,1,2,1,2,0,0,1,2,4,left,4,3,3,2,-1.6999999999999955,-1,-1,0.0,0.0187239856990383,0.0199974521090106,0.0,7.506308847465591,0.0776132377138244,0.0776132377138244,6.955649578449243,6.955649578449243
2018090902:1040:1,0,0,2,4,1,183.4105,183.4105,26.05,10.929999999999993,1,3,1,1,0,0,1,2,4,left,2,5,2,3,0.4300000000000032,0,-2,0.0,0.0181389730958696,0.0192910373188172,0.021860465116279,3.680269123087283,0.0381657538690533,0.0381657538690533,6.972738747236391,6.972738747236391
2018090902:1182:1,0,0,2,4,1,247.25510000000003,247.25510000000003,26.47,13.079999999999998,1,3,1,1,0,0,2,2,3,left,3,4,2,3,-4.020000000000003,-1,-1,0.0,0.0179326923076923,0.0199608788658447,0.0217857142857142,2.665263527425723,0.0283108417177239,0.0283108417177239,6.9838223761613,6.9838223761613
2018090902:1815:1,0,0,1,5,1,205.89075000000005,205.89075000000005,29.950000000000003,11.07,1,3,1,1,0,0,1,2,4,right,3,4,2,3,-3.9500000000000064,-1,-1,0.0,0.0159482758620689,0.0197584973936818,0.0205617977528089,3.278437715147475,0.0339986133422701,0.0339986133422701,6.975715276184093,6.975715276184093
2018090902:1863:1,0,0,3,2,2,144.7823,144.7823,33.6,7.399999999999999,1,3,1,1,0,0,1,2,4,right,3,4,2,3,-2.600000000000005,-1,-1,0.0,0.018651788515526,0.0184624660838106,0.021211131434544,4.662172102529108,0.0483484514336351,0.0483484514336351,6.965465391833118,6.965465391833118
2018090902:2166:1,0,0,3,4,0,135.61349999999987,135.61349999999987,22.110000000000003,12.5,1,1,3,1,0,0,1,3,3,right,4,3,3,2,-5.490000000000002,-1,-1,0.0,0.0177319295582838,0.0200288923905986,0.0,5.102736821924076,0.0516172799905614,0.0516172799905614,6.970504411433965,6.970504411433965
2018090902:2209:1,0,0,2,5,0,154.14639999999994,154.14639999999994,24.46,12.420000000000002,1,3,1,1,0,0,1,2,4,left,3,4,2,3,-7.009999999999998,-1,-1,0.0,0.0181389730958696,0.0198049228783096,0.0,4.378954033308597,0.0454113751602373,0.0454113751602373,6.9675633034569735,6.9675633034569735
2018090902:2710:1,0,0,2,5,0,198.06635,198.06635,26.129999999999995,10.6,1,2,2,1,0,0,2,3,2,right,3,4,2,3,-4.869999999999994,-1,-1,0.0,0.0179326923076923,0.019538372407211,0.0,3.4281441547239098,0.0353416923167413,0.0353416923167413,6.974755934059471,6.974755934059471
2018090902:2824:1,0,0,1,5,1,231.7648000000002,231.7648000000002,29.25,12.64,1,2,2,1,0,0,2,2,3,right,4,3,2,3,-4.430000000000003,-2,0,0.0,0.0177884615384615,0.0196487806905165,0.0217857142857142,2.84771457960829,0.0302030334200879,0.0302030334200879,6.98274112375995,6.98274112375995
2018090902:3812:1,0,0,2,5,0,92.75844999999995,92.75844999999995,21.790000000000003,6.349999999999998,1,2,2,1,0,0,2,3,2,left,3,4,3,2,-3.66,0,-2,0.0,0.017137474012474,0.019668503292476,0.0,7.352429886441615,0.0754648228813655,0.0754648228813655,6.946096555084739,6.946096555084739
2018090902:4120:1,0,0,2,4,1,182.13180000000008,182.13180000000008,30.33,8.769999999999996,1,3,1,1,0,0,1,2,4,left,3,4,2,3,-0.4200000000000017,-1,-1,0.0,0.0173364485981308,0.0199809315367488,0.021860465116279,3.656692570984308,0.0384337057010362,0.0384337057010362,6.9670568236848265,6.9670568236848265
2018090902:4300:1,0,2,2,2,1,290.81915,290.81915,32.21,12.97,1,3,1,1,0,0,1,2,4,left,3,4,1,4,-11.65,-2,0,0.0200035448422545,0.0173364485981308,0.0199583182312432,0.021860465116279,2.2900830292640637,0.0240699417490216,0.0240699417490216,6.986245747571988,6.986245747571988
2018090903:79:1,0,0,3,4,0,91.91564999999996,91.91564999999996,24.09,5.899999999999999,1,2,2,1,0,0,2,3,2,left,3,4,3,2,-5.339999999999996,0,-2,0.0,0.0177358222750379,0.01977013749797,0.0,7.550400829456141,0.0761567807005662,0.0761567807005662,6.934722759399515,6.934722759399515
2018090903:218:1,1,0,2,4,0,196.47924999999972,190.13284999999996,26.46,13.25,1,3,1,1,0,0,2,2,3,right,3,4,2,3,-4.479999999999997,-1,-1,0.0,0.0179842300556586,0.0199709625088254,0.0,3.039979677367694,0.0356271718260325,0.0315568824640245,6.964372828173968,6.968443117535975
2018090903:424:1,0,1,2,3,1,199.23629999999983,199.23629999999983,28.67,13.119999999999996,1,3,1,1,0,0,2,2,3,left,3,4,2,3,-3.66,-1,-1,0.0188775510204081,0.0173880471380471,0.0198513932352104,0.0203296703296703,3.443147659337181,0.0351341597891549,0.0351341597891549,6.974904171579175,6.974904171579175
2018090903:451:1,0,0,2,5,0,260.92815,260.92815,24.15,13.349999999999994,1,2,2,1,0,0,2,3,2,right,3,4,2,3,-0.2700000000000031,-1,-1,0.0,0.0173880471380471,0.0195023845081799,0.0,2.6597360231159426,0.0268273085905066,0.0268273085905066,6.984670109376854,6.984670109376854
2018090903:513:1,0,0,3,3,1,148.35640000000006,148.35640000000006,27.28,11.439999999999998,1,2,2,1,0,0,2,3,2,left,2,5,2,3,-3.2600000000000016,0,-2,0.0,0.017986589248494,0.0193328595806138,0.0203296703296703,4.677924241893169,0.0471836739095852,0.0471836739095852,6.973037900623094,6.973037900623094
2018090903:1585:1,0,0,2,4,1,165.2915999999998,165.2915999999998,28.54,8.159999999999997,1,3,1,1,0,0,2,2,3,right,3,4,2,3,-3.940000000000001,-1,-1,0.0,0.0173880471380471,0.019517936470824,0.0206896551724137,4.150241149580504,0.0423493994855153,0.0423493994855153,6.969750428938918,6.969750428938918
2018090903:2064:1,0,1,1,5,0,167.07880000000003,167.07880000000003,23.92,13.489999999999997,1,3,1,1,0,0,2,2,3,right,3,4,3,2,-3.640000000000004,0,-2,0.0188775510204081,0.017090909090909,0.0195138070440973,0.0,4.105847061386602,0.0418963985855775,0.0418963985855775,6.976059200808241,6.976059200808241
2018090903:2230:1,0,1,2,4,0,182.87699999999995,182.87699999999995,23.31,15.819999999999991,1,2,2,1,0,0,2,3,2,left,4,3,3,2,-0.8700000000000045,-1,-1,0.0188775510204081,0.0173880471380471,0.0196585928801228,0.0,3.794900397534956,0.0382770933468943,0.0382770933468943,6.983595531422759,6.983595531422759
2018090903:3007:1,1,0,3,3,0,151.92830000000004,139.12255000000007,22.77,13.560000000000002,1,2,2,1,0,0,2,3,2,right,4,3,1,4,-1.740000000000002,-3,1,0.0,0.0178845484321674,0.0200676663238239,0.0,4.255241152494687,0.0460743653420725,0.0431274441131218,6.973671791233102,6.978436277943439
2018090903:3485:1,0,1,2,4,0,130.5891000000001,130.5891000000001,22.590000000000003,12.380000000000004,1,1,3,1,0,0,2,3,2,right,3,4,2,3,-5.550000000000004,-1,-1,0.0191836734693877,0.0173880471380471,0.0192376119877659,0.0,5.390955294124851,0.0536032486631732,0.0536032486631732,6.977027179144354,6.977027179144354
2018090903:3728:1,0,0,3,4,0,220.85239999999985,220.85239999999985,24.04,13.209999999999994,1,3,1,1,0,0,2,2,3,right,4,3,3,2,-3.0600000000000023,-1,-1,0.0,0.017986589248494,0.0198944318965805,0.0,3.106146910787478,0.0316953766406885,0.0316953766406885,6.977360445256651,6.977360445256651
2018090903:3840:1,0,0,3,4,0,183.97530000000003,183.97530000000003,27.55,12.670000000000002,1,3,1,1,0,0,2,2,3,right,4,3,3,2,-5.880000000000006,-1,-1,0.0,0.0186518112080422,0.0193955154269193,0.0,3.7287614152552,0.038048585869951,0.038048585869951,6.967386926397185,6.967386926397185
2018090903:4050:1,0,0,1,5,1,193.26945,193.26945,28.73,11.450000000000005,1,3,1,1,0,0,1,2,4,right,3,4,3,2,-6.199999999999999,0,-2,0.0,0.0176851851851851,0.0198324045685772,0.0203296703296703,3.4407921169124247,0.0362188643885518,0.0362188643885518,6.974129382579606,6.974129382579606
2018090905:337:1,0,0,3,5,0,174.11665,174.11665,21.69,13.549999999999995,1,3,1,1,0,0,2,3,3,right,3,5,2,3,-3.0799999999999947,-1,-2,0.0,0.0175402033189876,0.019193768999018,0.0,4.617594009533264,0.0459462090500822,0.0459462090500822,7.971283619343699,7.971283619343699
2018090905:377:1,1,0,2,3,1,139.64800000000002,110.9922,28.129999999999995,9.659999999999997,1,2,1,1,1,0,1,3,3,right,4,3,2,3,-4.479999999999993,-2,0,0.0,0.0170904558404558,0.0211083425618309,0.0214285714285714,5.072428512994606,0.0501260311640696,0.0540578527139744,6.9641956920256645,6.954951789405022
2018090905:516:1,1,1,3,3,0,181.82055,163.87964999999983,22.59,14.400000000000006,1,2,2,1,0,0,3,3,2,left,3,5,2,3,-4.449999999999999,-1,-2,0.0198924731182795,0.0177789413820845,0.0194561719030763,0.0,4.22871296100523,0.0439994269074645,0.0427142723333861,7.972500358182835,7.969489805476153
2018090905:585:1,0,0,3,5,0,164.96579999999994,164.96579999999994,21.33,13.03,1,2,2,1,0,0,3,3,2,right,5,3,3,2,-2.3500000000000014,-2,-1,0.0,0.017158966119252,0.0192614710587943,0.0,4.9161705032194565,0.0484949001550624,0.0484949001550624,7.969690687403086,7.969690687403086
2018090905:628:1,1,0,2,4,0,190.49495,149.03064999999995,20.980000000000004,11.869999999999996,1,3,1,1,0,0,3,1,3,left,3,4,2,3,-1.140000000000004,-1,-1,0.0,0.0180496848350018,0.0202315289790827,0.0,3.81129653531002,0.036746380940807,0.0402601746687678,6.973752585042281,6.966449854442693
2018090905:930:1,0,0,2,4,1,101.4829,101.4829,25.72,7.030000000000001,1,2,1,2,0,0,1,2,4,left,3,4,2,3,-1.3100000000000058,-1,-1,0.0,0.0184222818525144,0.0201890835289965,0.0217857142857142,6.395166082167538,0.068977138020297,0.068977138020297,6.940876738839745,6.940876738839745
2018090905:1222:1,0,0,2,4,1,187.7485500000002,187.7485500000002,27.81,14.190000000000005,1,3,1,1,0,0,2,2,3,left,2,5,2,3,-0.1300000000000025,0,-2,0.0,0.0185858585858585,0.01884003942188,0.0198924731182795,3.6378443402092815,0.0372839097825255,0.0372839097825255,6.9786949086957,6.9786949086957
2018090905:1511:1,0,0,4,4,0,94.37294999999985,94.37294999999985,23.33,7.289999999999992,1,2,1,2,0,0,1,3,4,right,4,4,3,2,-4.360000000000003,-1,-2,0.0,0.0188910579122086,0.0202251221001221,0.0,8.12732885853416,0.0847700532832767,0.0847700532832767,7.947018716697952,7.947018716697952
2018090905:1646:1,1,1,3,3,0,194.07819999999992,156.31490000000002,23.65,15.189999999999998,1,2,2,1,0,0,3,3,2,right,5,3,3,2,-5.400000000000002,-2,-1,0.0198924731182795,0.0175402033189876,0.0194561719030763,0.0,4.465345274186913,0.0412204977168997,0.044781399597863,7.974237188926938,7.9680132860015265
2018090905:1689:1,0,0,3,3,1,134.9705000000003,134.9705000000003,30.44,6.980000000000004,1,2,1,1,1,0,1,3,3,right,3,4,2,3,-1.8099999999999987,-1,-1,0.0,0.018060643060643,0.0197457850777781,0.0214285714285714,5.030728937064014,0.0518631849181857,0.0518631849181857,6.962954867915582,6.962954867915582
2018090905:1713:1,0,0,3,4,1,167.08964999999998,167.08964999999998,28.96,9.0,1,2,1,2,0,0,1,2,5,right,3,5,2,3,5.190000000000005,-1,-2,0.0,0.0193450132985016,0.019953868475233,0.0214285714285714,4.440729871658718,0.0478784891823042,0.0478784891823042,7.9581063219654835,7.9581063219654835
2018090905:2062:1,0,0,3,4,0,147.16360000000006,147.16360000000006,20.230000000000004,12.629999999999995,1,2,1,2,0,0,1,2,4,right,4,3,3,2,-2.360000000000003,-1,-1,0.0,0.0193450132985016,0.0204834884145228,0.0,4.416853080517192,0.0475661100978774,0.0475661100978774,6.959229048487534,6.959229048487534
2018090905:2557:1,1,0,2,5,0,196.117,153.1167,21.8,12.450000000000005,1,2,2,1,0,0,3,3,2,right,4,4,2,3,-2.249999999999993,-2,-1,0.0,0.0182170846394984,0.0188894859010949,0.0,4.558614442448145,0.0407919762182778,0.0457167637494799,7.974505014863577,7.967345168750372
2018090905:3242:1,0,0,1,5,1,118.76395,118.76395,30.380000000000003,6.910000000000004,1,2,1,1,1,0,1,3,3,right,3,4,2,3,-2.030000000000001,-1,-1,0.0,0.0164957264957264,0.0193847115839074,0.0214285714285714,5.7172231135795,0.0589404444698917,0.0589404444698917,6.949479619025807,6.949479619025807
2018090905:3283:1,1,1,2,3,0,130.8427,107.06559999999998,18.29,14.760000000000003,1,2,1,1,1,0,1,3,3,right,4,3,2,3,-2.039999999999992,-2,0,0.0211904761904761,0.0167992651170221,0.021187707641196,0.0,5.2491182975671,0.0534993545685009,0.0560404088708231,6.961786175308213,6.943959591129177
2018090905:3774:1,0,0,3,4,0,165.84880000000004,165.84880000000004,23.5,13.759999999999998,1,2,2,1,0,0,3,2,2,right,3,4,2,3,-3.82,-1,-1,0.0,0.0176673415124201,0.0196489471091254,0.0,4.178504758551162,0.042207118773244,0.042207118773244,6.9758816464152895,6.9758816464152895
2018090905:3822:1,0,0,2,4,1,149.20294999999987,149.20294999999987,28.53,7.710000000000001,1,3,1,1,0,0,2,2,3,left,3,4,2,3,-1.3400000000000034,-1,-1,0.0,0.0182170846394984,0.0190190929692026,0.0198924731182795,4.597764320343536,0.046915962452485,0.046915962452485,6.95978631789787,6.95978631789787
2018090905:4142:1,1,0,3,2,1,159.62670000000008,117.54480000000002,28.379999999999995,11.11,1,2,1,1,1,0,1,3,3,left,1,6,2,3,0.5200000000000031,1,-3,0.0,0.0181765829634046,0.0213095238095238,0.0210344827586206,4.815185359114141,0.0438523129275991,0.0510443677644608,6.974941535469943,6.96597042149036
2018090906:58:1,0,0,2,5,0,135.35689999999994,135.35689999999994,24.27,10.239999999999997,1,3,1,1,0,0,2,2,3,right,3,4,2,3,-2.119999999999997,-1,-1,0.0,0.0189438063986874,0.0196513978009065,0.0,4.898161822559473,0.0517151323648813,0.0517151323648813,6.9630606197393705,6.9630606197393705
2018090906:480:1,0,0,3,4,0,172.2076000000001,172.2076000000001,26.080000000000005,10.519999999999996,1,2,2,1,0,0,2,3,2,right,4,3,3,2,-2.3100000000000094,-1,-1,0.0,0.0186640338344643,0.0192046053966321,0.0,3.954529300681268,0.0406486124886474,0.0406486124886474,6.970965276793823,6.970965276793823
2018090906:752:1,1,0,3,3,0,174.7467499999999,174.7467499999999,25.629999999999995,13.679999999999993,1,3,1,1,0,0,2,2,3,left,2,5,2,3,-0.1599999999999966,0,-2,0.0,0.0203688795540999,0.0203596588802373,0.0,3.1245216291576248,0.0400579696045849,0.0343354025182156,6.982832298740892,6.982832298740892
2018090906:868:1,0,0,4,3,0,174.98704999999993,174.98704999999993,25.67,11.86999999999999,1,2,2,1,0,0,2,3,2,right,3,4,2,3,-2.8700000000000045,-1,-1,0.0,0.0183612329230181,0.0197885304659498,0.0,3.891716558453899,0.0400029602190562,0.0400029602190562,6.971426456986388,6.971426456986388
2018090906:922:1,0,0,2,4,1,137.86460000000005,137.86460000000005,20.72,10.75,1,3,0,1,1,0,2,3,2,right,3,4,3,2,-0.5000000000000036,0,-2,0.0,0.0188930817610062,0.0189711436554181,0.0191397849462365,4.93962917239088,0.0507744555164995,0.0507744555164995,6.970986025419143,6.970986025419143
2018090906:967:1,0,0,2,5,0,135.11770000000018,135.11770000000018,25.54,9.420000000000002,1,3,1,1,0,0,2,2,3,right,4,3,3,2,-0.8299999999999983,-1,-1,0.0,0.0189438063986874,0.0196513978009065,0.0,4.906833079603924,0.0518066840983823,0.0518066840983823,6.97039618051521,6.97039618051521
2018090906:1027:1,0,0,4,3,0,146.05670000000006,146.05670000000006,21.1,11.269999999999996,1,2,2,1,0,0,3,2,2,left,4,3,3,2,-2.1000000000000014,-1,-1,0.0,0.0186715540119838,0.0209147981795298,0.0,4.553026324708142,0.0479265928916646,0.0479265928916646,6.9657667193630965,6.9657667193630965
