id,defensivelinezonePlayers,deepzonePlayers,hookzonePlayers,curlzonePlayers,flatzonePlayers,defenseArea,defenseAreaCoverDefenders,width,height,numberQBs,numberWRs,numberTEs,numberRBs,numberFBs,numberOffensivePlayersAnotherPosition,numberSafeties,numberLBs,numberCBs,strongSide,numberPlayersDefenseStrongSide,numberPlayersDefenseWeakSide,numberPlayersOffenseStrongSide,numberPlayersOffenseWeakSide,differenceOffenseVsDefenseWidth,differenceOffenseVsDefenseStrongSide,differenceOffenseVsDefenseWeakSide,HeightByWeightDeep,HeightByWeightHook,HeightByWeightCurl,HeightByWeightFlat,WeightByArea,density,densityNoLine,densityInsidePoints,densityInsidePointsNoLine
2018090901:3234:1,1,0,4,2,1,123.9139,106.33969999999998,19.07,12.8,1,1,3,1,0,0,1,4,3,left,4,4,2,3,-1.5199999999999996,-2,-1,0.0,0.0186706844905163,0.0179036877909058,0.0205617977528089,6.563870313721029,0.064560957245313,0.0658267796504974,7.967719521377344,7.962384697342573
2018090901:3622:1,0,0,3,3,2,223.99894999999992,223.99894999999992,33.02,13.11,1,2,2,1,0,0,1,4,3,right,4,4,3,2,1.4200000000000017,-1,-2,0.0,0.0179017289600813,0.0173833511134116,0.0208691341705221,3.647338525470768,0.0357144531257847,0.0357144531257847,7.982142773437108,7.982142773437108
2018090902:797:1,0,0,2,3,2,235.93750000000003,235.93750000000003,32.620000000000005,10.25,1,2,2,1,0,0,2,3,2,right,4,3,3,2,-0.7900000000000063,-1,-1,0.0,0.0179326923076923,0.0182058427923089,0.0210672757475083,2.890596026490066,0.0296688741721854,0.0296688741721854,6.983046357615894,6.983046357615894
2018090902:821:1,0,0,2,3,2,305.0317500000001,305.0317500000001,35.61,12.480000000000004,1,2,2,1,0,0,2,3,2,right,3,4,3,2,-0.1300000000000025,0,-2,0.0,0.017137474012474,0.0187359883224544,0.0210672757475083,2.2358328272384758,0.0229484307781075,0.0229484307781075,6.986886610983938,6.986886610983938
2018090902:1011:1,0,0,2,4,1,210.08779999999996,210.08779999999996,27.43,11.450000000000005,1,2,2,1,0,0,1,3,3,right,3,4,2,3,-1.6000000000000014,-1,-1,0.0,0.0181389730958696,0.0191179035731745,0.0205617977528089,3.2938609476609315,0.0333194026497493,0.0333194026497493,6.976200426678751,6.976200426678751
2018090902:1085:1,0,0,1,4,2,220.98164999999992,220.98164999999992,37.93,10.480000000000004,1,2,2,1,0,0,1,3,3,right,4,3,3,2,2.219999999999999,-1,-1,0.0,0.0159482758620689,0.0187352048765223,0.021211131434544,3.131481731627944,0.0316768383257161,0.0316768383257161,6.981898949528162,6.981898949528162
2018090902:1472:1,1,0,2,3,1,180.43950000000024,171.78074999999998,27.28,9.570000000000007,1,1,3,1,0,0,1,3,3,right,4,3,3,2,-2.9200000000000017,-1,-1,0.0,0.0181389730958696,0.0196338402782513,0.0205617977528089,3.4055038180937043,0.0387941664657682,0.0349282442881405,6.97228988109588,6.976714503807906
2018090902:2382:1,0,0,1,4,2,292.0409000000003,292.0409000000003,37.83,12.800000000000004,1,2,2,1,0,0,1,3,3,right,3,4,2,3,0.7899999999999991,-1,-1,0.0,0.0159482758620689,0.0187352048765223,0.021211131434544,2.369531117045589,0.0239692454036403,0.0239692454036403,6.982879110425971,6.982879110425971
2018090902:2435:1,0,0,3,2,2,239.62169999999983,239.62169999999983,34.120000000000005,13.18,1,2,2,1,0,0,1,3,3,right,3,4,2,3,1.2299999999999969,-1,-1,0.0,0.0183341891753106,0.0196120507399577,0.0201196085538238,2.850326159942945,0.0292127132058574,0.0292127132058574,6.983307021025224,6.983307021025224
2018090902:2457:1,0,0,1,4,2,234.2041500000002,234.2041500000002,33.06,10.439999999999998,1,2,2,1,0,0,1,3,3,right,4,3,3,2,-0.2100000000000008,-1,-1,0.0,0.0171028037383177,0.0187352048765223,0.021211131434544,2.916259169617615,0.0298884541542068,0.0298884541542068,6.982920883340453,6.982920883340453
2018090902:2481:1,0,0,3,2,2,189.28944999999976,189.28944999999976,33.85,11.35,1,2,2,1,0,0,1,3,3,left,4,3,3,2,0.2199999999999917,-1,-1,0.0,0.0182653701438748,0.0186237564063913,0.021211131434544,3.608230675296488,0.0369804022358351,0.0369804022358351,6.984151256184642,6.984151256184642
2018090902:3597:1,0,0,2,3,2,341.3094500000003,341.3094500000003,34.2,12.790000000000006,1,2,2,1,0,0,2,3,2,right,4,3,3,2,-0.2899999999999991,-1,-1,0.0,0.017137474012474,0.0187359883224544,0.0210672757475083,1.9981866895276397,0.0205092475464713,0.0205092475464713,6.988280429973445,6.988280429973445
2018090903:3029:1,0,0,3,2,2,133.26919999999993,133.26919999999993,36.3,5.599999999999994,1,1,3,1,0,0,2,3,2,left,4,3,3,2,0.3700000000000045,-1,-1,0.0,0.0178845484321674,0.0188075230092036,0.020509662751042,5.207504809813523,0.0525252646522977,0.0525252646522977,6.954978344583745,6.954978344583745
2018090903:3086:1,0,0,3,3,1,159.8339499999999,159.8339499999999,32.48,7.230000000000004,1,1,3,1,0,0,2,3,2,left,4,3,3,2,-2.729999999999997,-1,-1,0.0,0.0177760513296227,0.0190841304593357,0.0203296703296703,4.404571118964403,0.0437954514669755,0.0437954514669755,6.962461041599736,6.962461041599736
2018090905:313:1,1,0,1,4,2,280.31970000000024,237.6664000000003,33.989999999999995,12.14,1,2,2,1,0,0,3,3,2,right,5,3,3,2,0.6200000000000045,-2,-1,0.0,0.0165445477726113,0.0195948914756518,0.018157796101949,2.9368896907598177,0.0285388433278146,0.0294530484746686,7.978595867504139,7.97896210823238
2018090905:906:1,0,0,2,3,2,207.69305000000003,207.69305000000003,34.36,9.43,1,2,2,1,0,0,1,3,3,left,4,3,3,2,-1.1199999999999974,-1,-1,0.0,0.0164957264957264,0.0195473723793654,0.0216071428571428,3.2692475747262604,0.0337035832446006,0.0337035832446006,6.971111214361771,6.971111214361771
2018090905:1269:1,0,0,2,3,2,191.77945000000008,191.77945000000008,34.25,9.990000000000007,1,2,2,1,0,0,3,2,2,right,4,3,3,2,3.199999999999996,-1,-1,0.0,0.018418458781362,0.0182603534480047,0.0200005843852267,3.597882880569319,0.0365002611072249,0.0365002611072249,6.97392838492341,6.97392838492341
2018090905:2345:1,0,0,2,4,2,239.2013000000001,239.2013000000001,33.35,12.129999999999995,1,2,2,1,0,0,3,3,2,right,4,4,2,3,-0.3100000000000023,-2,-1,0.0,0.0180394568981228,0.0179260427712572,0.0200005843852267,3.390449801067134,0.0334446342891949,0.0334446342891949,7.979097103569253,7.979097103569253
2018090905:3218:1,0,0,3,3,1,182.75205,182.75205,26.1,11.380000000000004,1,1,2,1,1,0,1,3,3,left,3,4,3,2,-3.5700000000000003,0,-2,0.0,0.0179824558144488,0.0197049247049247,0.0217857142857142,3.715416598609975,0.0383032639031956,0.0383032639031956,6.972640525783432,6.972640525783432
2018090905:3546:1,0,1,2,3,1,207.8802,207.8802,30.910000000000004,13.86,1,2,2,1,0,0,3,2,2,right,3,4,2,3,-2.140000000000004,-1,-1,0.0198924731182795,0.0165547757094903,0.0195677717727407,0.0198924731182795,3.3336508238879894,0.0336732406453332,0.0336732406453332,6.980758148202667,6.980758148202667
2018090905:3591:1,0,1,2,2,2,239.59754999999987,239.59754999999987,35.42,12.65,1,2,2,1,0,0,3,2,2,right,3,4,3,2,-0.3799999999999954,0,-2,0.0198924731182795,0.0165547757094903,0.0192973098330241,0.0200005843852267,2.89235010959002,0.0292156576726264,0.0292156576726264,6.974958007709177,6.974958007709177
2018090905:3709:1,0,0,1,5,1,193.6439500000001,193.6439500000001,33.55,9.150000000000006,1,1,2,1,1,0,1,3,3,right,4,3,3,2,5.350000000000001,-1,-1,0.0,0.0164957264957264,0.0193509415678621,0.0214285714285714,3.527091861119336,0.0361488184887779,0.0361488184887779,6.974179415365159,6.974179415365159
2018090906:456:1,1,1,1,3,1,269.9616500000002,266.0908000000002,28.99,17.71,1,2,2,1,0,0,2,3,2,right,5,2,3,2,5.810000000000002,-2,0,0.0203333333333333,0.0179611650485436,0.0188283627510651,0.0204347826086956,2.168432730481473,0.0259296088907442,0.0225486939044867,6.977774620950791,6.981209421746261
2018090906:1799:1,0,0,3,2,2,216.1730000000001,216.1730000000001,30.770000000000003,14.1,1,2,2,1,0,0,2,3,2,right,4,3,3,2,-0.6000000000000085,-1,-1,0.0,0.0186640338344643,0.0188930817610062,0.0192473118279569,3.150254657149597,0.0323814722467653,0.0323814722467653,6.986122226179957,6.986122226179957
2018090906:3195:1,0,1,2,2,2,224.96424999999996,224.96424999999996,34.489999999999995,12.22,1,2,2,1,0,0,2,3,2,right,3,4,2,3,0.2700000000000102,-1,-1,0.0204347826086956,0.0177069976186114,0.0189647435897435,0.019516129032258,3.027147646792769,0.0311160551065336,0.0311160551065336,6.98221939708198,6.98221939708198
2018090907:498:1,0,0,4,2,1,147.60839999999993,147.60839999999993,23.16,13.14,1,1,3,1,0,0,2,3,2,left,4,3,2,3,-2.059999999999995,-2,0,0.0,0.0185319705701479,0.0191303661616161,0.0196808510638297,4.71517881096198,0.0474227753976061,0.0474227753976061,6.979675953401026,6.979675953401026
2018090907:1155:1,2,0,2,3,1,226.0357,165.73679999999996,29.43,13.36,1,1,3,1,0,0,1,4,3,right,4,4,2,3,-2.660000000000004,-2,-1,0.0,0.0190908623173492,0.0186669015738783,0.0201086956521739,3.535726525430684,0.0353926393043222,0.036201978076082,7.9778796004347985,7.969831684936598
2018090907:1988:1,1,0,2,4,0,179.9365500000001,171.77505000000008,25.71,13.830000000000004,1,1,3,1,0,0,2,3,2,right,4,3,4,1,-2.9200000000000017,0,-2,0.0,0.020262139338494,0.0181388220001916,0.0,3.475475629318692,0.0389026020561136,0.0349294033097355,6.9777699416822205,6.982535298345132
2018090907:2618:1,3,0,2,1,2,208.849,199.1462,30.93,13.400000000000002,1,2,2,1,0,0,2,3,3,right,3,5,3,2,-0.029999999999994,0,-3,0.0,0.0178282828282828,0.0194897959183673,0.0203576669112252,2.4554824545986818,0.0383051870011347,0.0251071825623587,7.980847406499433,7.984935690462585
2018090907:2787:1,2,1,1,3,1,240.46669999999983,206.88814999999985,26.67,15.629999999999995,1,2,2,1,0,0,1,4,3,right,5,3,2,3,-0.9999999999999964,-3,0,0.0212790697674418,0.0169026548672566,0.0186669015738783,0.0201086956521739,2.8324483543402583,0.0332686396910674,0.0290011776894907,7.9750485202317,7.9806658815403395
2018090907:3055:1,0,0,2,3,2,179.8486000000002,179.8486000000002,35.37,10.420000000000002,1,2,2,1,0,0,2,2,3,right,3,4,2,3,-2.1299999999999955,-1,-1,0.0,0.01796875,0.0193901388525836,0.0203576669112252,3.792078448205876,0.0389216263012333,0.0389216263012333,6.97775907068501,6.97775907068501
2018090907:3716:1,2,0,2,3,1,199.94240000000005,163.85379999999995,24.880000000000003,14.619999999999996,1,1,3,1,0,0,1,4,3,left,4,4,2,3,-0.629999999999999,-2,-1,0.0,0.0190908623173492,0.0186669015738783,0.0201086956521739,3.576358924846419,0.0400115233187157,0.0366180094694172,7.969991357510963,7.975587993687055
2018090909:2084:1,0,1,4,0,2,228.91700000000003,228.91700000000003,32.629999999999995,13.580000000000002,1,2,2,1,0,0,3,2,2,right,5,2,4,1,-1.3899999999999937,-1,-1,0.0198924731182795,0.0191420113667485,0.0,0.0203991754122938,2.8569306779313024,0.0305787687240353,0.0305787687240353,6.978158022339975,6.978158022339975
2018090909:2319:1,1,1,2,2,1,194.8707,194.8707,27.01,14.459999999999996,1,2,2,1,0,0,3,2,2,left,3,4,3,2,-0.3000000000000007,0,-2,0.0198924731182795,0.0182802764797507,0.0201679841897233,0.0206896551724137,2.889095179521601,0.0359212544523112,0.0307896466734096,6.984605176663295,6.984605176663295
2018090909:2430:1,0,0,5,1,1,114.25835000000006,114.25835000000006,20.97,11.739999999999997,1,1,3,1,0,0,3,2,2,right,4,3,2,3,-4.230000000000004,-2,0,0.0,0.0192921037170547,0.0201086956521739,0.0206896551724137,5.723870509245054,0.0612646690591978,0.0612646690591978,6.964991617680458,6.964991617680458
2018090910:806:1,0,0,3,2,2,218.7284999999996,218.7284999999996,35.74,12.47999999999999,1,2,2,1,0,0,2,3,2,right,4,3,3,2,0.5999999999999943,-1,-1,0.0,0.0181692567567567,0.0167866502866502,0.0197843618513324,3.2597489581833248,0.0320031454520102,0.0320031454520102,6.986284366234853,6.986284366234853
2018090910:985:1,1,0,3,1,2,212.4568999999999,211.57240000000007,35.379999999999995,12.009999999999993,1,2,1,1,1,0,2,3,2,right,3,4,2,3,-0.059999999999988,-1,-1,0.0,0.0180959101056269,0.0193548387096774,0.020489075203252,2.7461048794644283,0.0329478590716517,0.0283590865349166,6.9811726519590565,6.985820456732542
2018090910:1381:1,1,0,3,2,1,167.24955000000003,151.92480000000006,28.02,12.190000000000005,1,1,2,2,0,0,2,3,2,left,4,3,3,2,-2.7499999999999964,-1,-1,0.0,0.017615233768251,0.019095652173913,0.0196774193548387,4.001979926911207,0.0418536253161817,0.0394932229629395,6.976083642676468,6.9802533885185305
2018090910:1467:1,0,1,2,2,2,295.8755000000001,295.8755000000001,37.1,15.060000000000002,1,2,2,1,0,0,2,3,2,right,3,4,2,3,-0.8099999999999952,-1,-1,0.0193548387096774,0.0174664458036017,0.0184754962779156,0.020489075203252,2.315162965504071,0.0236585996474868,0.0236585996474868,6.979721200302154,6.979721200302154
2018090910:2136:1,1,0,3,2,1,140.45084999999986,134.29444999999978,23.95,11.059999999999995,1,1,2,2,0,0,2,3,2,left,4,3,3,2,1.240000000000002,-1,-1,0.0,0.0177149024024024,0.019095652173913,0.0196774193548387,4.49013343440478,0.0498394990133559,0.044677944620943,6.964400357847603,6.970214703586038
2018090910:2729:1,0,0,2,3,2,210.5815000000001,210.5815000000001,39.97,8.580000000000005,1,2,2,1,0,0,2,3,2,right,3,4,3,2,-1.3500000000000014,0,-2,0.0,0.0174664458036017,0.0187686104218362,0.020489075203252,3.2528973342862484,0.0332412866277426,0.0332412866277426,6.971507468604792,6.971507468604792
2018090910:2797:1,1,0,3,1,2,225.13795,214.18415000000005,35.540000000000006,11.619999999999996,1,2,2,1,0,0,2,3,2,right,4,3,3,2,0.3799999999999954,-1,-1,0.0,0.0172916226571399,0.0192708333333333,0.0197843618513324,2.838678772448848,0.0310920482308735,0.0280132773596925,6.977791394120804,6.981324481760205
2018090912:474:1,1,0,2,3,2,215.14955000000003,177.71285000000006,33.95,11.330000000000004,1,1,3,1,0,0,2,3,3,right,4,4,3,2,1.3200000000000005,-1,-2,0.0,0.0184911067193675,0.0187995530400017,0.020065982404692,3.787008086359539,0.037183438217742,0.039389385742224,7.981408280891129,7.977491779575872
2018090912:503:1,1,0,2,3,2,293.61155,285.95455000000004,34.44,14.27,1,2,2,1,0,0,2,3,3,right,4,4,3,2,-0.2299999999999968,-1,-2,0.0,0.0184911067193675,0.0187995530400017,0.020065982404692,2.353520865466208,0.02724688453162,0.0244794146482369,7.982970697167738,7.98601176305815
2018090912:1837:1,1,1,1,4,1,223.6503,217.41385,28.07,14.82,1,1,3,1,0,0,2,4,2,right,4,4,3,2,-0.0600000000000022,-1,-2,0.0197802197802197,0.0175700934579439,0.0194804941397445,0.0164655172413793,3.2058675194795554,0.0357701286338538,0.0321966608842996,7.977643669603841,7.981601908066114
2018090912:2205:1,0,0,2,4,2,300.09095000000025,300.09095000000025,32.379999999999995,13.989999999999997,1,2,2,1,0,0,2,3,3,left,4,4,3,2,-0.1199999999999903,-1,-2,0.0,0.0184911067193675,0.018595077624038,0.020065982404692,2.6058766517284155,0.0266585846724134,0.0266585846724134,7.9866707076637935,7.9866707076637935
2018090912:2417:1,0,1,1,4,2,291.3532,291.3532,34.63,15.950000000000005,1,2,2,1,0,0,2,3,3,right,4,4,2,3,-0.8000000000000043,-2,-1,0.019891304347826,0.017090909090909,0.018595077624038,0.020065982404692,2.6840274965231203,0.0274580818058631,0.0274580818058631,7.982838698871335,7.982838698871335
2018091000:716:1,1,1,2,2,1,259.66264999999987,256.2489499999999,28.03,18.19,1,2,2,1,0,0,2,3,2,right,4,3,3,2,-0.9299999999999996,-1,-1,0.0192631578947368,0.0170684523809523,0.018259464857403,0.0206896551724137,2.3141558238580107,0.0269580549994387,0.0234147300896257,6.980744246428972,6.98439017994025
2018091000:872:1,1,1,1,3,2,344.1427,312.41325000000006,36.09,14.6,1,1,3,1,0,0,2,3,3,right,4,4,3,2,0.529999999999994,-1,-2,0.0194680851063829,0.0166666666666666,0.018677887107318,0.020813953488372,2.154198005366289,0.0232461708471514,0.0224062199666627,7.98547114322053,7.983995557166669
2018091000:1610:1,2,1,1,3,1,233.5221,190.68830000000003,29.56,14.880000000000004,1,2,2,1,0,0,2,3,3,right,5,3,2,3,-4.030000000000001,-3,0,0.0194680851063829,0.0166666666666666,0.0198266145546666,0.0212790697674418,2.9367297311895904,0.0342579995640669,0.0314649614056027,7.978588750272458,7.984267519297199
2018091000:2303:1,2,1,1,2,2,288.3537500000001,276.02575,33.24,14.720000000000006,1,1,3,1,0,0,2,3,3,right,4,4,3,2,2.1299999999999955,-1,-2,0.0194680851063829,0.0166666666666666,0.0200058792788084,0.0203735774369124,2.028796226439019,0.027743700229319,0.0217371024261323,7.975724262299346,7.981885747978223
2018091000:2402:1,2,0,3,2,1,208.10365,180.58605000000003,27.46,13.23,1,1,3,1,0,0,2,3,3,left,6,2,3,2,-1.3299999999999983,-3,0,0.0,0.0188278629941173,0.0203735774369124,0.0196629213483146,3.101014724005536,0.0384423819572602,0.0332251577572021,7.975973511276712,7.977849894828532
2018091001:124:1,1,1,1,3,2,304.5266499999999,259.4228,36.03,14.689999999999998,1,2,2,1,0,0,2,4,2,left,3,5,2,3,1.2199999999999989,-1,-2,0.020595238095238,0.0175700934579439,0.0187708980934681,0.0193684210526315,2.636622532792029,0.0262702788081108,0.0269829791367605,7.98358107574493,7.980726443473743
2018091001:694:1,1,1,2,2,2,292.8500999999999,262.4945999999999,35.7,15.669999999999998,1,2,2,1,0,0,2,4,2,right,4,4,3,2,-0.240000000000002,-1,-2,0.0192631578947368,0.0180568913891661,0.0178669215433921,0.0200177409816676,2.605767890082312,0.027317730128827,0.0266672152493803,7.982926418669483,7.984761591286069
2018091001:1372:1,1,0,2,2,3,331.5669500000002,265.24975000000006,36.31999999999999,13.650000000000006,1,2,2,1,0,0,2,4,2,right,4,4,3,2,-0.2399999999999877,-1,-2,0.0,0.0180568913891661,0.0200344611528822,0.0190107209515843,2.5787017706896984,0.0241278571341323,0.0263902227994559,7.984920089291167,7.977379809029037
2018091001:1396:1,2,0,3,1,2,246.52724999999995,192.14884999999992,35.16,13.619999999999996,1,2,2,1,0,0,2,4,2,left,3,5,2,3,0.0800000000000054,-1,-2,0.0,0.0189030069578567,0.0205617977528089,0.0193684210526315,2.9820631244995752,0.032450773697431,0.0312257918795767,7.9797182664391055,7.979182805413616
2018091001:2514:1,1,0,2,3,2,306.6879,301.4297999999999,34.4,12.659999999999997,1,2,2,1,0,0,2,4,2,right,4,4,2,3,2.3100000000000023,-2,-1,0.0,0.0180568913891661,0.0194547476850847,0.0193684210526315,2.269185063985048,0.0260851504086075,0.0232226541635896,7.98369678099462,7.98672991190652
2018091001:2553:1,1,0,2,3,2,285.0398500000001,247.72525,36.29,11.950000000000005,1,2,2,1,0,0,2,4,2,right,5,3,3,2,0.9000000000000057,-2,-1,0.0,0.0195694637078132,0.01844636613932,0.0193684210526315,2.7611234623842345,0.0280662510873479,0.0282571114571485,7.982458593070407,7.983853079167344
2018091001:3626:1,1,0,3,3,1,166.45629999999994,156.33814999999996,26.110000000000003,9.229999999999997,1,1,3,1,0,0,2,4,2,left,4,4,3,2,-2.8400000000000034,-1,-2,0.0,0.0174034439137757,0.0199571481150428,0.0212790697674418,4.394320899921102,0.0480606621677882,0.0447747398827477,7.969962086145133,7.974414434352716
2018091300:829:2,2,1,2,3,1,272.2685000000001,209.4159500000001,26.129999999999995,18.140000000000004,1,2,2,1,0,0,3,4,2,right,5,4,2,3,-0.0099999999999944,-3,-1,0.0204545454545454,0.0187222048230504,0.018867172459659,0.0192631578947368,3.2041494451592616,0.0330556050369396,0.0334262982356405,8.977962929975373,8.971348887226593
2018091300:1452:2,0,0,3,2,2,303.61505,303.61505,39.69,12.36,1,2,2,1,0,0,2,3,2,left,3,4,2,3,0.8300000000000054,-1,-1,0.0,0.0182653701438748,0.0184166256763403,0.021211131434544,2.2561463932700305,0.0230555105881608,0.0230555105881608,6.983531778151313,6.983531778151313
2018091300:1770:2,2,1,2,3,0,208.55524999999997,150.44599999999997,25.55,14.689999999999998,1,1,3,1,0,0,2,4,2,left,4,4,2,3,-1.8499999999999943,-2,-1,0.01875,0.0188721325403568,0.0191973153129359,0.0,3.8419100541057927,0.0383591398442379,0.0398814192467729,7.980820430077881,7.973412387168818
2018091300:1969:2,2,0,2,3,2,280.0997,247.12995000000004,36.61,12.53,1,2,2,1,0,0,3,4,2,right,4,5,2,3,-0.4200000000000017,-2,-2,0.0,0.018258495145631,0.0191405614785174,0.0199124778237729,2.7151707027011494,0.0321314160636373,0.0283251787167034,8.98214921329798,8.979767729488069
2018091300:2029:2,1,1,2,2,2,350.39880000000016,294.2061000000001,36.25,18.65000000000001,1,2,2,1,0,0,2,4,2,right,3,5,2,3,1.6799999999999995,-1,-2,0.0204545454545454,0.0175283549587151,0.017468220338983,0.0199124778237729,2.365688542827629,0.0228311284171064,0.023792844539933,7.985730544739308,7.983005111042905
2018091300:3832:2,2,0,2,3,1,236.40500000000003,172.89269999999982,29.73,14.520000000000003,1,2,2,1,0,0,2,4,2,right,3,5,3,2,-2.599999999999998,0,-3,0.0,0.0188721325403568,0.019026262681357,0.0192631578947368,3.3431139660610345,0.0338402318055878,0.0347036051840245,7.978849855121507,7.982648197407988
2018091300:4081:2,0,0,3,2,2,237.22549999999995,237.22549999999995,32.41,12.249999999999996,1,2,2,1,0,0,2,2,3,right,4,3,3,2,-0.519999999999996,-1,-1,0.0,0.0183341891753106,0.0193089983022071,0.021211131434544,2.8158861505192325,0.029507789002447,0.029507789002447,6.983138406284316,6.983138406284316
2018091300:4295:2,2,1,1,3,1,268.9258000000001,187.9306500000001,26.37,15.440000000000005,1,2,2,1,0,0,2,4,2,right,5,3,3,2,-0.7199999999999989,-2,-1,0.0204545454545454,0.0172897196261682,0.0185933827286663,0.0205617977528089,3.075602622563162,0.0297479825290098,0.0319266708224549,7.981407510919369,7.973394440981288
2018091300:4340:2,1,1,2,3,1,234.98594999999983,193.49075,29.04,14.689999999999998,1,2,2,1,0,0,2,4,2,right,4,4,3,2,0.0500000000000042,-1,-2,0.01875,0.0175283549587151,0.0195130929957236,0.0192631578947368,3.55055732638382,0.0340445886232772,0.036177440006822,8.978722132110452,8.974158971423698
2018091601:717:2,1,1,2,2,1,217.05299999999997,212.8414500000001,28.71,15.36,1,2,2,1,0,0,1,3,3,left,2,5,3,2,-0.5899999999999999,1,-3,0.0202272727272727,0.0178487174686388,0.0189253278363527,0.0206896551724137,2.663954788881582,0.0322501877421643,0.0281899977659426,6.981571321290192,6.985905001117029
2018091601:872:2,1,1,2,1,2,274.7890499999999,267.68989999999985,34.629999999999995,15.86999999999999,1,2,2,1,0,0,1,3,3,left,4,3,3,2,-0.1499999999999914,-1,-1,0.0202272727272727,0.0178487174686388,0.0191836734693877,0.0206896551724137,2.118122499205238,0.0254740863946361,0.0224139947005845,6.9854433792030655,6.988793002649707
2018091601:1314:2,1,0,1,4,1,195.7048500000001,190.8610500000001,30.489999999999995,11.510000000000002,1,2,2,1,0,0,3,2,2,left,3,4,3,2,-0.7399999999999949,0,-2,0.0,0.0173451327433628,0.0196437734545016,0.0206896551724137,2.949789912609198,0.0357681478001183,0.0314364821947694,6.974451322999916,6.979042345203487
