,playerId,playId,meanDistance,meanDistanceAfterPass,numberPlayers5yds,numberPlayers5ydsAfterPass,areaDifference,numberPlayersDeep,numberPlayersDeepDifference,numberPlayersUnderneath,densityDifference,heightDifference,widthDifference,cluster,homeScore,visitorScore,down,quarter,yardsToGo,yardsToEndZone,gameClock,defenseValoration
35,71251.0,2018111108:1321:10,"4,118413872433187","2,962563910875988","0,7307692307692307","1,2","51,71845000000033",1,1,4,"0,0966772979468636","1,3200000000000074","-24,459999999999997","0,0","17,0","10,0",3,2,5,"70,0",12:12:00,1
36,89756.0,2018111108:1321:10,"3,812600326808522","2,032232528717885","0,7692307692307693","1,0","51,71845000000033",1,1,4,"0,0966772979468636","1,3200000000000074","-24,459999999999997","0,0","17,0","10,0",3,2,5,"70,0",12:12:00,1
37,494287.0,2018111108:1321:10,"15,245701963087008","16,025456936648116","0,0","0,0","51,71845000000033",1,1,4,"0,0966772979468636","1,3200000000000074","-24,459999999999997","0,0","17,0","10,0",3,2,5,"70,0",12:12:00,1
38,2533062.0,2018111108:1321:10,"1,6813380921859085","1,0686552479375844","1,0","1,0","51,71845000000033",1,1,4,"0,0966772979468636","1,3200000000000074","-24,459999999999997","0,0","17,0","10,0",3,2,5,"70,0",12:12:00,1
39,2560754.0,2018111108:1321:10,"1,533149653839634","1,1381379783926058","1,0","1,0","51,71845000000033",1,1,4,"0,0966772979468636","1,3200000000000074","-24,459999999999997","0,0","17,0","10,0",3,2,5,"70,0",12:12:00,1
51,2532875.0,2018091613:2893:2,"5,143508718158616","1,3052164049915524","0,4827586206896552","1,0","105,7121000000001",1,0,4,"0,0472982752210957","2,18","-29,360000000000007","0,0","13,0","3,0",3,4,4,"49,0",09:59:00,1
52,2539338.0,2018091613:2893:2,"1,4644386951785893","1,303126959026515","1,0","1,0","105,7121000000001",1,0,4,"0,0472982752210957","2,18","-29,360000000000007","0,0","13,0","3,0",3,4,4,"49,0",09:59:00,1
53,2541792.0,2018091613:2893:2,"3,887811116141719","2,304258582934932","0,8275862068965517","0,0","105,7121000000001",1,0,4,"0,0472982752210957","2,18","-29,360000000000007","0,0","13,0","3,0",3,4,4,"49,0",09:59:00,1
54,2552454.0,2018091613:2893:2,"1,6114451144663418","1,6719539784196122","1,896551724137931","1,0","105,7121000000001",1,0,4,"0,0472982752210957","2,18","-29,360000000000007","0,0","13,0","3,0",3,4,4,"49,0",09:59:00,1
55,2553822.0,2018091613:2893:2,"16,964222449067087","16,043300133191785","0,0","0,0","105,7121000000001",1,0,4,"0,0472982752210957","2,18","-29,360000000000007","0,0","13,0","3,0",3,4,4,"49,0",09:59:00,1
56,2556512.0,2018091613:2893:2,"5,229793228218222","2,336978989979222","0,3793103448275862","1,0","105,7121000000001",1,0,4,"0,0472982752210957","2,18","-29,360000000000007","0,0","13,0","3,0",3,4,4,"49,0",09:59:00,1
57,2533059.0,2018102107:1007:7,"3,744348711687088","4,213463918753751","1,08","0,7647058823529411","49,64119999999989",1,0,5,"0,1208673440609818","2,899999999999993","-26,660000000000004","2,0","7,0","7,0",3,2,3,"60,0",15:00:00,1
58,2553353.0,2018102107:1007:7,"3,4985139765622826","1,4587957331246135","1,2","1,0","49,64119999999989",1,0,5,"0,1208673440609818","2,899999999999993","-26,660000000000004","2,0","7,0","7,0",3,2,3,"60,0",15:00:00,1
59,2555256.0,2018102107:1007:7,"4,124936181066568","2,9200551713372214","0,72","0,7647058823529411","49,64119999999989",1,0,5,"0,1208673440609818","2,899999999999993","-26,660000000000004","2,0","7,0","7,0",3,2,3,"60,0",15:00:00,1
60,2556617.0,2018102107:1007:7,"16,336521121928453","11,762805614882502","0,0","0,0","49,64119999999989",1,0,5,"0,1208673440609818","2,899999999999993","-26,660000000000004","2,0","7,0","7,0",3,2,3,"60,0",15:00:00,1
61,2557979.0,2018102107:1007:7,"2,546481602457356","2,147794697546836","1,24","1,2352941176470589","49,64119999999989",1,0,5,"0,1208673440609818","2,899999999999993","-26,660000000000004","2,0","7,0","7,0",3,2,3,"60,0",15:00:00,1
62,2560822.0,2018102107:1007:7,"1,3953520472444247","2,8973788269620124","2,36","1,1176470588235294","49,64119999999989",1,0,5,"0,1208673440609818","2,899999999999993","-26,660000000000004","2,0","7,0","7,0",3,2,3,"60,0",15:00:00,1
70,2533060.0,2018092302:3078:3,"3,876073647704215","1,6508651283256024","1,0357142857142858","1,0","-4,518299999999982",1,1,5,"-1,3279330721731677","0,3799999999999954","-26,94000000000001","1,0","28,0","21,0",3,4,5,"64,0",10:13:00,1
71,2539233.0,2018092302:3078:3,"7,373396113918998","5,462055448409084","0,25","0,2142857142857142","-4,518299999999982",1,1,5,"-1,3279330721731677","0,3799999999999954","-26,94000000000001","1,0","28,0","21,0",3,4,5,"64,0",10:13:00,1
72,2543474.0,2018092302:3078:3,"1,4540976271720851","1,0573160013724752","2,321428571428572","1,0","-4,518299999999982",1,1,5,"-1,3279330721731677","0,3799999999999954","-26,94000000000001","1,0","28,0","21,0",3,4,5,"64,0",10:13:00,1
73,2555528.0,2018092302:3078:3,"1,3649969851827","1,3972251189574247","1,0","1,0","-4,518299999999982",1,1,5,"-1,3279330721731677","0,3799999999999954","-26,94000000000001","1,0","28,0","21,0",3,4,5,"64,0",10:13:00,1
74,2556367.0,2018092302:3078:3,"5,274751426713192","2,52077264922688","0,75","1,0","-4,518299999999982",1,1,5,"-1,3279330721731677","0,3799999999999954","-26,94000000000001","1,0","28,0","21,0",3,4,5,"64,0",10:13:00,1
75,2560970.0,2018092302:3078:3,"13,536727522754406","5,277476725214536","0,0","0,5","-4,518299999999982",1,1,5,"-1,3279330721731677","0,3799999999999954","-26,94000000000001","1,0","28,0","21,0",3,4,5,"64,0",10:13:00,1
83,80668.0,2018111803:3275:11,"1,943634875912133","2,0682518806034813","2,0","2,0","52,04860000000025",1,0,5,"0,1152768758429616","2,869999999999997","-29,050000000000004","0,0","13,0","13,0",3,4,2,"77,0",08:08:00,0
84,2505708.0,2018111803:3275:11,"21,22942068459992","19,164380167492578","0,0","0,0","52,04860000000025",1,0,5,"0,1152768758429616","2,869999999999997","-29,050000000000004","0,0","13,0","13,0",3,4,2,"77,0",08:08:00,0
85,2506352.0,2018111803:3275:11,"5,170451810432721","4,765278092626172","0,4","1,0","52,04860000000025",1,0,5,"0,1152768758429616","2,869999999999997","-29,050000000000004","0,0","13,0","13,0",3,4,2,"77,0",08:08:00,0
86,2533056.0,2018111803:3275:11,"6,0195074665252575","2,5505491244909098","0,2666666666666666","2,0","52,04860000000025",1,0,5,"0,1152768758429616","2,869999999999997","-29,050000000000004","0,0","13,0","13,0",3,4,2,"77,0",08:08:00,0
87,2540152.0,2018111803:3275:11,"7,935593262930131","8,320885501926323","0,0","0,0","52,04860000000025",1,0,5,"0,1152768758429616","2,869999999999997","-29,050000000000004","0,0","13,0","13,0",3,4,2,"77,0",08:08:00,0
88,2555175.0,2018111803:3275:11,"7,914932051941841","6,531979654042304","0,0","0,0","52,04860000000025",1,0,5,"0,1152768758429616","2,869999999999997","-29,050000000000004","0,0","13,0","13,0",3,4,2,"77,0",08:08:00,0
89,2560753.0,2018111803:3275:11,"4,12096112986239","3,089988318579584","1,0","1,0","52,04860000000025",1,0,5,"0,1152768758429616","2,869999999999997","-29,050000000000004","0,0","13,0","13,0",3,4,2,"77,0",08:08:00,0
90,496739.0,2018101404:999:6,"10,529506977116029","5,421951529031073","0,0","0,0","64,07874999999999",1,1,3,"0,0624231902151649","5,530000000000001","-3,530000000000001","1,0","7,0","0,0",3,2,7,"69,0",12:14:00,1
91,2539309.0,2018101404:999:6,"4,9166257706321685","9,025127920503836","0,8823529411764706","0,0","64,07874999999999",1,1,3,"0,0624231902151649","5,530000000000001","-3,530000000000001","1,0","7,0","0,0",3,2,7,"69,0",12:14:00,1
92,2539935.0,2018101404:999:6,"6,451863876802055","11,03260057715494","0,0","0,0","64,07874999999999",1,1,3,"0,0624231902151649","5,530000000000001","-3,530000000000001","1,0","7,0","0,0",3,2,7,"69,0",12:14:00,1
93,2555539.0,2018101404:999:6,"4,308605784108288","8,19267427334624","0,5294117647058824","0,0","64,07874999999999",1,1,3,"0,0624231902151649","5,530000000000001","-3,530000000000001","1,0","7,0","0,0",3,2,7,"69,0",12:14:00,1
94,2559053.0,2018101404:999:6,"2,5638927957432167","1,0927597929738293","0,8235294117647058","0,0","64,07874999999999",1,1,3,"0,0624231902151649","5,530000000000001","-3,530000000000001","1,0","7,0","0,0",3,2,7,"69,0",12:14:00,1
95,79848.0,2018093007:2462:4,"2,891321519865794","3,438656340894716","1,6666666666666667","1,2857142857142858","60,419799999999896",2,2,4,"0,0993051946547325","3,509999999999998","-21,249999999999996","1,0","3,0","17,0",3,3,1,"66,0",06:38:00,0
96,2495613.0,2018093007:2462:4,"14,134386506810245","10,53540621464846","0,0","0,0","60,419799999999896",2,2,4,"0,0993051946547325","3,509999999999998","-21,249999999999996","1,0","3,0","17,0",3,3,1,"66,0",06:38:00,0
97,2532800.0,2018093007:2462:4,"3,992707301798258","3,506751832486444","0,7575757575757576","1,0","60,419799999999896",2,2,4,"0,0993051946547325","3,509999999999998","-21,249999999999996","1,0","3,0","17,0",3,3,1,"66,0",06:38:00,0
98,2552689.0,2018093007:2462:4,"2,897074359964371","0,8834165564944378","0,7272727272727273","1,0","60,419799999999896",2,2,4,"0,0993051946547325","3,509999999999998","-21,249999999999996","1,0","3,0","17,0",3,3,1,"66,0",06:38:00,0
99,2555383.0,2018093007:2462:4,"2,707211171299865","1,758189915305285","1,0","1,0","60,419799999999896",2,2,4,"0,0993051946547325","3,509999999999998","-21,249999999999996","1,0","3,0","17,0",3,3,1,"66,0",06:38:00,0
100,2557958.0,2018093007:2462:4,"1,3313363648239356","1,0720536313285127","1,9393939393939397","1,0","60,419799999999896",2,2,4,"0,0993051946547325","3,509999999999998","-21,249999999999996","1,0","3,0","17,0",3,3,1,"66,0",06:38:00,0
108,2495108.0,2018101404:1249:6,"7,064332303984013","2,0218549980444696","0,2272727272727272","1,0","-87,30754999999988",2,1,5,"-0,0801763421376502","1,4700000000000006","-30,050000000000004","0,0","7,0","0,0",3,2,5,"78,0",07:16:00,1
109,2532961.0,2018101404:1249:6,"6,546313407491079","2,044265971836212","0,2272727272727272","1,0","-87,30754999999988",2,1,5,"-0,0801763421376502","1,4700000000000006","-30,050000000000004","0,0","7,0","0,0",3,2,5,"78,0",07:16:00,1
110,2543681.0,2018101404:1249:6,"2,306198131054568","5,685908693691947","1,0","0,3","-87,30754999999988",2,1,5,"-0,0801763421376502","1,4700000000000006","-30,050000000000004","0,0","7,0","0,0",3,2,5,"78,0",07:16:00,1
111,2552385.0,2018101404:1249:6,"15,233546017087322","5,505221716730832","0,0","0,4","-87,30754999999988",2,1,5,"-0,0801763421376502","1,4700000000000006","-30,050000000000004","0,0","7,0","0,0",3,2,5,"78,0",07:16:00,1
112,2553500.0,2018101404:1249:6,"4,35989990290206","1,4364955729348043","0,5454545454545454","1,0","-87,30754999999988",2,1,5,"-0,0801763421376502","1,4700000000000006","-30,050000000000004","0,0","7,0","0,0",3,2,5,"78,0",07:16:00,1
113,2558176.0,2018101404:1249:6,"16,822336891292583","13,314721685334865","0,0","0,0","-87,30754999999988",2,1,5,"-0,0801763421376502","1,4700000000000006","-30,050000000000004","0,0","7,0","0,0",3,2,5,"78,0",07:16:00,1
114,2560877.0,2018101404:1249:6,"3,841456471507735","8,197097278842946","0,6818181818181818","0,0","-87,30754999999988",2,1,5,"-0,0801763421376502","1,4700000000000006","-30,050000000000004","0,0","7,0","0,0",3,2,5,"78,0",07:16:00,1
115,2354.0,2018102100:2086:7,"4,31946588089925","2,4414073312812867","0,7307692307692307","0,6153846153846154","12,924950000000194",1,0,5,"0,4642184302453711","1,1900000000000048","-35,87","0,0","17,0","13,0",3,3,12,"75,0",06:45:00,1
116,494277.0,2018102100:2086:7,"17,801612418281344","15,307999921431398","0,0","0,0","12,924950000000194",1,0,5,"0,4642184302453711","1,1900000000000048","-35,87","0,0","17,0","13,0",3,3,12,"75,0",06:45:00,1
117,2540162.0,2018102100:2086:7,"1,8160103354395236","1,4622829731289404","1,7307692307692308","1,0","12,924950000000194",1,0,5,"0,4642184302453711","1,1900000000000048","-35,87","0,0","17,0","13,0",3,3,12,"75,0",06:45:00,1
118,2550613.0,2018102100:2086:7,"1,729000226279583","2,15775089978676","1,0","1,0","12,924950000000194",1,0,5,"0,4642184302453711","1,1900000000000048","-35,87","0,0","17,0","13,0",3,3,12,"75,0",06:45:00,1
119,2555158.0,2018102100:2086:7,"6,620821799088185","7,153897076991187","0,3461538461538461","0,0769230769230769","12,924950000000194",1,0,5,"0,4642184302453711","1,1900000000000048","-35,87","0,0","17,0","13,0",3,3,12,"75,0",06:45:00,1
120,2558005.0,2018102100:2086:7,"5,910446082762819","2,29054891949298","0,3461538461538461","0,7692307692307693","12,924950000000194",1,0,5,"0,4642184302453711","1,1900000000000048","-35,87","0,0","17,0","13,0",3,3,12,"75,0",06:45:00,1
121,2558065.0,2018102100:2086:7,"7,243015449114504","1,0254848377503083","0,2692307692307692","1,0","12,924950000000194",1,0,5,"0,4642184302453711","1,1900000000000048","-35,87","0,0","17,0","13,0",3,3,12,"75,0",06:45:00,1
129,2532861.0,2018092310:1273:3,"0,9947575970925056","1,6812648950283378","1,0","0,0","143,78755000000007",3,2,4,"0,0486829353445412","6,920000000000002","-25,179999999999996","2,0","14,0","6,0",3,2,14,"54,0",12:11:00,1
130,2541958.0,2018092310:1273:3,"13,283635588164351","6,900859857852391","0,0","0,0","143,78755000000007",3,2,4,"0,0486829353445412","6,920000000000002","-25,179999999999996","2,0","14,0","6,0",3,2,14,"54,0",12:11:00,1
131,2550842.0,2018092310:1273:3,"3,807744124373432","5,32799229939277","1,1666666666666667","0,0","143,78755000000007",3,2,4,"0,0486829353445412","6,920000000000002","-25,179999999999996","2,0","14,0","6,0",3,2,14,"54,0",12:11:00,1
132,2556148.0,2018092310:1273:3,"3,173769180594656","7,977872798606835","0,9444444444444444","0,0","143,78755000000007",3,2,4,"0,0486829353445412","6,920000000000002","-25,179999999999996","2,0","14,0","6,0",3,2,14,"54,0",12:11:00,1
133,2556828.0,2018092310:1273:3,"7,273243986030901","3,1435680920817157","0,2222222222222222","0,0","143,78755000000007",3,2,4,"0,0486829353445412","6,920000000000002","-25,179999999999996","2,0","14,0","6,0",3,2,14,"54,0",12:11:00,1
134,2557927.0,2018092310:1273:3,"3,258925038528712","2,563698984249847","0,9166666666666666","0,0","143,78755000000007",3,2,4,"0,0486829353445412","6,920000000000002","-25,179999999999996","2,0","14,0","6,0",3,2,14,"54,0",12:11:00,1
135,2560760.0,2018092310:1273:3,"7,662851632991735","2,477405476354562","0,1111111111111111","0,0","143,78755000000007",3,2,4,"0,0486829353445412","6,920000000000002","-25,179999999999996","2,0","14,0","6,0",3,2,14,"54,0",12:11:00,1
142,1302.0,2018091001:939:1,"9,746684940047569","9,025016633734182","0,0","0,0","24,648500000000155",1,1,6,"0,2839929407468996","-0,6900000000000048","-27,610000000000007","0,0","7,0","7,0",3,1,10,"59,0",00:34:00,0
143,2540197.0,2018091001:939:1,"6,262968463262321","2,3529042873371178","0,2142857142857142","1,4285714285714286","24,648500000000155",1,1,6,"0,2839929407468996","-0,6900000000000048","-27,610000000000007","0,0","7,0","7,0",3,1,10,"59,0",00:34:00,0
144,2543492.0,2018091001:939:1,"16,204533368481453","16,890749396239205","0,0","0,0","24,648500000000155",1,1,6,"0,2839929407468996","-0,6900000000000048","-27,610000000000007","0,0","7,0","7,0",3,1,10,"59,0",00:34:00,0
145,2552488.0,2018091001:939:1,"12,514779069236374","9,645491367376096","0,0","0,0","24,648500000000155",1,1,6,"0,2839929407468996","-0,6900000000000048","-27,610000000000007","0,0","7,0","7,0",3,1,10,"59,0",00:34:00,0
146,2556277.0,2018091001:939:1,"3,302789838347824","2,71080121188919","1,0","1,0","24,648500000000155",1,1,6,"0,2839929407468996","-0,6900000000000048","-27,610000000000007","0,0","7,0","7,0",3,1,10,"59,0",00:34:00,0
147,2556593.0,2018091001:939:1,"6,734159826804872","9,045296492840963","0,0","0,0","24,648500000000155",1,1,6,"0,2839929407468996","-0,6900000000000048","-27,610000000000007","0,0","7,0","7,0",3,1,10,"59,0",00:34:00,0
148,2558183.0,2018091001:939:1,"6,851514728007288","4,014153343236581","0,0714285714285714","1,0","24,648500000000155",1,1,6,"0,2839929407468996","-0,6900000000000048","-27,610000000000007","0,0","7,0","7,0",3,1,10,"59,0",00:34:00,0
149,494277.0,2018100700:1392:5,"15,226010318099044","10,230827561675394","0,0","0,0","-45,162899999999865",0,0,6,"-0,1328524076177574","-1,5400000000000045","-25,56000000000001","0,0","7,0","3,0",3,2,11,"48,0",08:27:00,1
150,2540162.0,2018100700:1392:5,"7,244319884028236","6,233360106431296","0,0","0,0","-45,162899999999865",0,0,6,"-0,1328524076177574","-1,5400000000000045","-25,56000000000001","0,0","7,0","3,0",3,2,11,"48,0",08:27:00,1
151,2541539.0,2018100700:1392:5,"7,953424280064483","10,148528073205403","0,0","0,0","-45,162899999999865",0,0,6,"-0,1328524076177574","-1,5400000000000045","-25,56000000000001","0,0","7,0","3,0",3,2,11,"48,0",08:27:00,1
152,2550613.0,2018100700:1392:5,"9,530458765540072","8,83772204726723","0,0","0,0","-45,162899999999865",0,0,6,"-0,1328524076177574","-1,5400000000000045","-25,56000000000001","0,0","7,0","3,0",3,2,11,"48,0",08:27:00,1
153,2555158.0,2018100700:1392:5,"13,46362056419934","17,659804907832743","0,0","0,0","-45,162899999999865",0,0,6,"-0,1328524076177574","-1,5400000000000045","-25,56000000000001","0,0","7,0","3,0",3,2,11,"48,0",08:27:00,1
154,2558005.0,2018100700:1392:5,"5,216077712110335","5,1427372156086575","0,0","0,4285714285714285","-45,162899999999865",0,0,6,"-0,1328524076177574","-1,5400000000000045","-25,56000000000001","0,0","7,0","3,0",3,2,11,"48,0",08:27:00,1
155,2558065.0,2018100700:1392:5,"8,867787935759107","6,117494755601028","0,0","0,0","-45,162899999999865",0,0,6,"-0,1328524076177574","-1,5400000000000045","-25,56000000000001","0,0","7,0","3,0",3,2,11,"48,0",08:27:00,1
156,2532875.0,2018090907:270:1,"7,92230365530925","8,857001902818396","0,0","0,0","72,68419999999989",1,1,6,"0,0963070378431627","2,9399999999999977","-20,020000000000003","1,0","0,0","0,0",3,1,8,"21,0",10:22:00,1
157,2539338.0,2018090907:270:1,"2,1049452610468853","1,6994454744327694","2,3461538461538463","1,263157894736842","72,68419999999989",1,1,6,"0,0963070378431627","2,9399999999999977","-20,020000000000003","1,0","0,0","0,0",3,1,8,"21,0",10:22:00,1
158,2540143.0,2018090907:270:1,"4,561631083775255","1,385148518824629","0,7307692307692307","1,0","72,68419999999989",1,1,6,"0,0963070378431627","2,9399999999999977","-20,020000000000003","1,0","0,0","0,0",3,1,8,"21,0",10:22:00,1
159,2541792.0,2018090907:270:1,"3,573386022854344","3,28332668573023","1,4230769230769231","1,0526315789473684","72,68419999999989",1,1,6,"0,0963070378431627","2,9399999999999977","-20,020000000000003","1,0","0,0","0,0",3,1,8,"21,0",10:22:00,1
160,2552454.0,2018090907:270:1,"9,307848428287484","3,5918534162764884","0,0","0,6842105263157895","72,68419999999989",1,1,6,"0,0963070378431627","2,9399999999999977","-20,020000000000003","1,0","0,0","0,0",3,1,8,"21,0",10:22:00,1
