,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,gameId,playId,playDirection,route
5295,2018-11-30T01:33:57.599Z,30.37,15.55,0.34,0.06,0.04,232.49,277.5,None,2556370.0,Michael Thomas,13.0,WR,1,away,2018112900,358,right,CROSS
5296,2018-11-30T01:33:57.599Z,32.88,15.45,0.0,0.0,0.0,271.81,335.31,None,2557840.0,Chidobe Awuzie,24.0,CB,1,home,2018112900,358,right,
5297,2018-11-30T01:33:57.599Z,25.89,21.04,0.0,0.0,0.0,108.75,195.92,None,2558019.0,Alvin Kamara,41.0,RB,1,away,2018112900,358,right,OUT
5298,2018-11-30T01:33:57.599Z,47.97,25.23,0.46,0.13,0.04,254.86,115.82,None,2558159.0,Xavier Woods,25.0,FS,1,home,2018112900,358,right,
5299,2018-11-30T01:33:57.599Z,29.59,35.77,0.0,0.0,0.0,123.26,117.16,None,2560878.0,Tre'Quan Smith,10.0,WR,1,away,2018112900,358,right,GO
5300,2018-11-30T01:33:57.599Z,36.11,20.35,0.25,0.55,0.03,268.86,317.54,None,2560908.0,Leighton Vander Esch,55.0,LB,1,home,2018112900,358,right,
5301,2018-11-30T01:33:57.599Z,30.47,30.86,0.0,0.0,0.0,99.64,300.66,None,2561224.0,Keith Kirkwood,18.0,WR,1,away,2018112900,358,right,CROSS
5302,2018-11-30T01:33:57.599Z,31.58,23.4,0.0,0.0,0.0,,,None,,Football,,,1,football,2018112900,358,right,
5989,2018-11-30T01:34:29.400Z,26.55,20.61,0.06,0.22,0.01,97.71,119.0,None,2495466.0,Mark Ingram,22.0,RB,1,away,2018112900,384,right,ANGLE
5990,2018-11-30T01:34:29.400Z,26.89,23.57,0.0,0.01,0.01,77.92,102.23,None,2504775.0,Drew Brees,9.0,QB,1,away,2018112900,384,right,
5991,2018-11-30T01:34:29.400Z,43.83,27.52,2.02,0.83,0.21,219.44,38.89,None,2541832.0,Jeff Heath,38.0,SS,1,home,2018112900,384,right,
5992,2018-11-30T01:34:29.400Z,36.67,40.66,1.78,1.05,0.18,302.39,343.68,None,2552568.0,Byron Jones,31.0,CB,1,home,2018112900,384,right,
5993,2018-11-30T01:34:29.400Z,37.31,29.0,1.19,1.27,0.12,255.49,350.39,None,2555310.0,Jaylon Smith,54.0,MLB,1,home,2018112900,384,right,
5994,2018-11-30T01:34:29.400Z,35.79,36.15,1.17,1.03,0.12,296.42,328.81,None,2555531.0,Anthony Brown,30.0,CB,1,home,2018112900,384,right,
5995,2018-11-30T01:34:29.400Z,31.16,8.44,0.06,0.42,0.0,132.61,355.92,None,2556370.0,Michael Thomas,13.0,WR,1,away,2018112900,384,right,HITCH
5996,2018-11-30T01:34:29.400Z,33.07,8.44,0.16,0.18,0.02,287.34,195.75,None,2557840.0,Chidobe Awuzie,24.0,CB,1,home,2018112900,384,right,
5997,2018-11-30T01:34:29.400Z,38.41,20.06,0.76,1.17,0.08,241.75,249.97,None,2558159.0,Xavier Woods,25.0,FS,1,home,2018112900,384,right,
5998,2018-11-30T01:34:29.400Z,30.66,30.47,0.11,0.11,0.01,100.58,336.17,None,2558928.0,Austin Carr,80.0,WR,1,away,2018112900,384,right,HITCH
5999,2018-11-30T01:34:29.400Z,30.16,36.68,0.06,0.32,0.01,45.5,54.91,None,2559385.0,Dan Arnold,85.0,TE,1,away,2018112900,384,right,GO
6000,2018-11-30T01:34:29.400Z,29.62,44.67,0.15,0.56,0.02,114.24,302.58,None,2560878.0,Tre'Quan Smith,10.0,WR,1,away,2018112900,384,right,IN
6001,2018-11-30T01:34:29.400Z,37.03,24.91,0.15,0.9,0.01,282.78,151.89,None,2560908.0,Leighton Vander Esch,55.0,LB,1,home,2018112900,384,right,
6002,2018-11-30T01:34:29.400Z,31.78,23.8,0.0,0.0,0.0,,,None,,Football,,,1,football,2018112900,384,right,
6703,2018-11-30T01:35:06.200Z,26.82,23.43,0.26,0.31,0.03,68.12,306.26,None,2504775.0,Drew Brees,9.0,QB,1,away,2018112900,410,right,
6704,2018-11-30T01:35:06.200Z,30.77,17.56,0.01,0.01,0.01,87.96,254.71,None,2506122.0,Benjamin Watson,82.0,TE,1,away,2018112900,410,right,
6705,2018-11-30T01:35:06.200Z,45.98,20.79,0.54,0.58,0.05,280.49,136.7,None,2541832.0,Jeff Heath,38.0,SS,1,home,2018112900,410,right,
6706,2018-11-30T01:35:06.200Z,30.26,19.0,0.0,0.01,0.01,182.69,354.81,None,2541834.0,Josh Hill,89.0,TE,1,away,2018112900,410,right,
6707,2018-11-30T01:35:06.200Z,37.59,35.39,0.77,0.04,0.08,267.33,59.01,None,2552568.0,Byron Jones,31.0,CB,1,home,2018112900,410,right,
6708,2018-11-30T01:35:06.200Z,35.71,19.31,0.15,1.1,0.02,276.14,212.36,None,2555310.0,Jaylon Smith,54.0,MLB,1,home,2018112900,410,right,
6709,2018-11-30T01:35:06.200Z,33.3,34.19,0.1,0.29,0.01,233.04,277.49,None,2555531.0,Anthony Brown,30.0,CB,1,home,2018112900,410,right,
6710,2018-11-30T01:35:06.200Z,29.94,35.55,0.15,0.68,0.02,86.99,278.6,None,2556370.0,Michael Thomas,13.0,WR,1,away,2018112900,410,right,IN
6711,2018-11-30T01:35:06.200Z,38.13,15.48,0.73,0.81,0.08,318.76,134.45,None,2557840.0,Chidobe Awuzie,24.0,CB,1,home,2018112900,410,right,
6712,2018-11-30T01:35:06.200Z,37.28,23.48,1.49,0.56,0.15,312.22,5.39,None,2557920.0,Jourdan Lewis,27.0,CB,1,home,2018112900,410,right,
6713,2018-11-30T01:35:06.200Z,26.43,26.64,0.88,1.95,0.1,119.48,352.09,None,2558019.0,Alvin Kamara,41.0,RB,1,away,2018112900,410,right,WHEEL
6714,2018-11-30T01:35:06.200Z,46.08,27.4,1.49,0.31,0.15,329.94,348.9,None,2558159.0,Xavier Woods,25.0,FS,1,home,2018112900,410,right,
6715,2018-11-30T01:35:06.200Z,30.65,33.94,0.02,0.01,0.02,103.03,219.94,None,2560878.0,Tre'Quan Smith,10.0,WR,1,away,2018112900,410,right,POST
6716,2018-11-30T01:35:06.200Z,31.74,23.56,0.02,0.02,0.01,,,None,,Football,,,1,football,2018112900,410,right,
7501,2018-11-30T01:38:36.000Z,75.8,25.96,0.42,0.88,0.04,60.19,356.7,None,2533008.0,Demario Davis,56.0,ILB,1,away,2018112900,458,left,
7502,2018-11-30T01:38:36.000Z,82.72,18.36,0.0,0.0,0.0,279.17,106.45,None,2535698.0,Cole Beasley,11.0,WR,1,home,2018112900,458,left,FLAT
7503,2018-11-30T01:38:36.000Z,75.82,23.34,0.1,0.22,0.01,101.13,27.59,None,2539982.0,A.J. Klein,53.0,OLB,1,away,2018112900,458,left,
7504,2018-11-30T01:38:36.000Z,76.23,19.32,0.13,0.26,0.01,84.7,135.96,None,2552484.0,P.J. Williams,26.0,CB,1,away,2018112900,458,left,
7505,2018-11-30T01:38:36.000Z,87.96,23.76,0.0,0.0,0.0,200.62,232.35,None,2555224.0,Ezekiel Elliott,21.0,RB,1,home,2018112900,458,left,ANGLE
7506,2018-11-30T01:38:36.000Z,82.2,23.88,0.0,0.0,0.0,243.6,138.59,None,2555260.0,Dak Prescott,4.0,QB,1,home,2018112900,458,left,
7507,2018-11-30T01:38:36.000Z,77.74,14.7,0.17,0.13,0.01,11.48,22.73,None,2555277.0,Eli Apple,25.0,CB,1,away,2018112900,458,left,
7508,2018-11-30T01:38:36.000Z,80.06,31.6,0.09,0.1,0.02,110.4,78.78,None,2555530.0,Vonn Bell,24.0,FS,1,away,2018112900,458,left,
7509,2018-11-30T01:38:36.000Z,71.75,32.85,0.25,0.36,0.02,149.16,358.86,None,2558061.0,Marshon Lattimore,23.0,CB,1,away,2018112900,458,left,
7510,2018-11-30T01:38:36.000Z,81.34,30.81,0.0,0.0,0.0,238.08,220.21,None,2558091.0,Noah Brown,85.0,WR,1,home,2018112900,458,left,HITCH
7511,2018-11-30T01:38:36.000Z,62.85,22.68,1.12,0.26,0.11,97.11,158.32,None,2558847.0,Marcus Williams,43.0,FS,1,away,2018112900,458,left,
7512,2018-11-30T01:38:36.000Z,81.84,16.94,0.0,0.0,0.0,225.89,61.67,None,2560735.0,Michael Gallup,13.0,WR,1,home,2018112900,458,left,HITCH
7513,2018-11-30T01:38:36.000Z,82.91,28.81,0.3,0.49,0.03,282.54,50.15,None,2560866.0,Dalton Schultz,86.0,TE,1,home,2018112900,458,left,FLAT
7514,2018-11-30T01:38:36.000Z,80.82,23.88,0.0,0.0,0.0,,,None,,Football,,,1,football,2018112900,458,left,
8369,2018-11-30T01:40:42.599Z,75.97,22.44,0.95,1.36,0.09,77.53,87.61,None,2533008.0,Demario Davis,56.0,ILB,1,away,2018112900,538,left,
8370,2018-11-30T01:40:42.599Z,79.27,35.32,0.0,0.0,0.0,262.01,144.07,None,2535698.0,Cole Beasley,11.0,WR,1,home,2018112900,538,left,
8371,2018-11-30T01:40:42.599Z,74.21,33.14,0.02,0.31,0.0,101.15,132.78,None,2552484.0,P.J. Williams,26.0,CB,1,away,2018112900,538,left,
8372,2018-11-30T01:40:42.599Z,78.67,44.25,0.0,0.01,0.0,343.85,59.72,None,2552487.0,Amari Cooper,19.0,WR,1,home,2018112900,538,left,
8373,2018-11-30T01:40:42.599Z,80.36,25.23,0.0,0.0,0.0,264.68,300.32,None,2553743.0,Rod Smith,45.0,RB,1,home,2018112900,538,left,
8374,2018-11-30T01:40:42.599Z,82.19,24.0,0.76,0.57,0.08,269.63,258.07,None,2555260.0,Dak Prescott,4.0,QB,1,home,2018112900,538,left,
8375,2018-11-30T01:40:42.599Z,76.46,9.36,0.04,0.15,0.01,75.27,79.47,None,2555277.0,Eli Apple,25.0,CB,1,away,2018112900,538,left,
8376,2018-11-30T01:40:42.599Z,73.84,15.79,0.58,0.5,0.06,28.44,106.31,None,2555530.0,Vonn Bell,24.0,FS,1,away,2018112900,538,left,
8377,2018-11-30T01:40:42.599Z,75.13,44.05,1.77,1.76,0.17,105.38,263.5,None,2558061.0,Marshon Lattimore,23.0,CB,1,away,2018112900,538,left,
8378,2018-11-30T01:40:42.599Z,76.14,24.83,0.0,0.0,0.0,92.19,153.58,None,2558163.0,Alex Anzalone,47.0,OLB,1,away,2018112900,538,left,
8379,2018-11-30T01:40:42.599Z,65.4,34.03,0.27,0.58,0.02,63.78,283.87,None,2558847.0,Marcus Williams,43.0,FS,1,away,2018112900,538,left,
8380,2018-11-30T01:40:42.599Z,78.57,19.48,0.0,0.0,0.01,231.72,266.94,None,2559193.0,Blake Jarwin,89.0,TE,1,home,2018112900,538,left,
8381,2018-11-30T01:40:42.599Z,79.61,9.22,0.0,0.0,0.0,247.28,265.32,None,2560735.0,Michael Gallup,13.0,WR,1,home,2018112900,538,left,
8382,2018-11-30T01:40:42.599Z,77.03,23.98,0.0,0.0,0.0,,,None,,Football,,,1,football,2018112900,538,left,
8957,2018-11-30T01:45:36.599Z,34.68,26.68,0.05,0.05,0.01,89.27,182.45,None,2495466.0,Mark Ingram,22.0,RB,1,away,2018112900,628,right,
8958,2018-11-30T01:45:36.599Z,34.93,29.69,0.02,0.02,0.0,81.91,319.12,None,2504775.0,Drew Brees,9.0,QB,1,away,2018112900,628,right,
8959,2018-11-30T01:45:36.599Z,38.87,35.85,0.02,0.01,0.04,85.89,274.34,None,2506122.0,Benjamin Watson,82.0,TE,1,away,2018112900,628,right,OUT
8960,2018-11-30T01:45:36.599Z,41.91,36.07,1.27,0.69,0.13,263.21,279.87,None,2541832.0,Jeff Heath,38.0,SS,1,home,2018112900,628,right,
8961,2018-11-30T01:45:36.599Z,41.25,21.71,0.91,0.9,0.09,271.87,223.28,None,2552568.0,Byron Jones,31.0,CB,1,home,2018112900,628,right,
8962,2018-11-30T01:45:36.599Z,44.32,28.22,0.39,0.08,0.04,276.14,225.23,None,2555310.0,Jaylon Smith,54.0,MLB,1,home,2018112900,628,right,
8963,2018-11-30T01:45:36.599Z,42.26,21.48,1.55,0.58,0.15,289.03,65.49,None,2555531.0,Anthony Brown,30.0,CB,1,home,2018112900,628,right,
8964,2018-11-30T01:45:36.599Z,38.91,21.11,0.1,0.03,0.04,44.05,103.13,None,2556370.0,Michael Thomas,13.0,WR,1,away,2018112900,628,right,GO
