,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,gameId,playId,playDirection,route
1291,2018-12-22T21:32:44.900Z,40.83,19.44,0.0,0.0,0.0,46.57,279.1,None,2557886.0,Jeremy Sprinkle,87.0,TE,1,away,2018122200,110,right,
1292,2018-12-22T21:32:44.900Z,46.58,25.75,1.85,0.39,0.19,307.55,357.26,None,2558005.0,Jayon Brown,55.0,ILB,1,home,2018122200,110,right,
1293,2018-12-22T21:32:44.900Z,43.47,31.87,0.0,0.0,0.0,293.47,286.36,None,2558065.0,Adoree' Jackson,25.0,CB,1,home,2018122200,110,right,
1294,2018-12-22T21:32:44.900Z,42.87,21.13,0.0,0.0,0.01,266.69,278.94,None,2560718.0,Rashaan Evans,54.0,LB,1,home,2018122200,110,right,
1295,2018-12-22T21:32:44.900Z,42.55,28.99,0.0,0.0,0.01,273.75,52.7,None,2560784.0,Harold Landry,58.0,OLB,1,home,2018122200,110,right,
1296,2018-12-22T21:32:44.900Z,41.96,23.76,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,110,right,
2606,2018-12-22T21:34:10.400Z,68.51,29.86,0.36,0.4,0.03,93.01,120.39,None,264.0,Josh Johnson,8.0,QB,1,away,2018122200,163,right,
2607,2018-12-22T21:34:10.400Z,76.64,24.94,0.37,0.16,0.04,271.26,20.33,None,2354.0,Wesley Woodyard,59.0,ILB,1,home,2018122200,163,right,
2608,2018-12-22T21:34:10.400Z,73.81,23.94,0.0,0.0,0.01,323.07,251.59,None,496828.0,Derrick Morgan,91.0,OLB,1,home,2018122200,163,right,
2609,2018-12-22T21:34:10.400Z,71.72,16.52,0.0,0.0,0.0,96.08,45.12,None,2532841.0,Michael Floyd,17.0,WR,1,away,2018122200,163,right,HITCH
2610,2018-12-22T21:34:10.400Z,85.61,36.49,0.04,1.0,0.01,253.4,265.49,None,2539320.0,Kenny Vaccaro,24.0,SS,1,home,2018122200,163,right,
2611,2018-12-22T21:34:10.400Z,70.52,46.89,0.0,0.0,0.0,81.43,176.11,None,2540011.0,Chris Thompson,25.0,RB,1,away,2018122200,163,right,HITCH
2612,2018-12-22T21:34:10.400Z,76.62,46.58,0.86,0.14,0.12,254.48,91.99,None,2550613.0,Malcolm Butler,21.0,CB,1,home,2018122200,163,right,
2613,2018-12-22T21:34:10.400Z,72.05,22.38,0.0,0.0,0.0,80.35,24.38,None,2552415.0,Jamison Crowder,80.0,WR,1,away,2018122200,163,right,HITCH
2614,2018-12-22T21:34:10.400Z,84.7,23.09,0.26,0.56,0.04,258.87,296.66,None,2555158.0,Kevin Byard,31.0,FS,1,home,2018122200,163,right,
2615,2018-12-22T21:34:10.400Z,71.86,37.5,0.0,0.0,0.0,93.39,190.52,None,2555343.0,Josh Doctson,18.0,WR,1,away,2018122200,163,right,HITCH
2616,2018-12-22T21:34:10.400Z,78.29,16.01,0.0,0.0,0.0,231.63,91.57,None,2555551.0,LeShaun Sims,36.0,CB,1,home,2018122200,163,right,
2617,2018-12-22T21:34:10.400Z,71.53,8.48,0.0,0.0,0.0,86.69,48.62,None,2556841.0,Byron Marshall,34.0,RB,1,away,2018122200,163,right,HITCH
2618,2018-12-22T21:34:10.400Z,77.3,36.56,0.67,1.46,0.06,277.96,264.32,None,2558005.0,Jayon Brown,55.0,ILB,1,home,2018122200,163,right,
2619,2018-12-22T21:34:10.400Z,80.92,9.77,0.02,0.02,0.0,278.89,325.21,None,2558065.0,Adoree' Jackson,25.0,CB,1,home,2018122200,163,right,
2620,2018-12-22T21:34:10.400Z,73.69,34.99,0.0,0.0,0.01,275.93,17.26,None,2560784.0,Harold Landry,58.0,OLB,1,home,2018122200,163,right,
2621,2018-12-22T21:34:10.400Z,73.04,29.81,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,163,right,
3294,2018-12-22T21:35:43.700Z,73.61,29.98,0.0,0.0,0.0,101.35,145.67,None,264.0,Josh Johnson,8.0,QB,1,away,2018122200,218,right,
3295,2018-12-22T21:35:43.700Z,79.07,34.81,0.01,0.01,0.0,252.73,280.36,None,2354.0,Wesley Woodyard,59.0,ILB,1,home,2018122200,218,right,
3296,2018-12-22T21:35:43.700Z,79.75,27.31,0.0,0.0,0.0,277.07,285.31,None,496828.0,Derrick Morgan,91.0,OLB,1,home,2018122200,218,right,
3297,2018-12-22T21:35:43.700Z,76.44,19.51,0.0,0.0,0.0,97.56,186.23,None,2532841.0,Michael Floyd,17.0,WR,1,away,2018122200,218,right,GO
3298,2018-12-22T21:35:43.700Z,94.89,30.82,0.46,0.37,0.05,303.5,107.35,None,2539320.0,Kenny Vaccaro,24.0,SS,1,home,2018122200,218,right,
3299,2018-12-22T21:35:43.700Z,73.58,32.46,0.0,0.0,0.0,72.93,346.48,None,2540011.0,Chris Thompson,25.0,RB,1,away,2018122200,218,right,ANGLE
3300,2018-12-22T21:35:43.700Z,78.55,43.32,0.0,0.0,0.0,275.07,45.66,None,2550613.0,Malcolm Butler,21.0,CB,1,home,2018122200,218,right,
3301,2018-12-22T21:35:43.700Z,75.12,16.6,5.22,0.52,0.52,343.67,355.57,None,2552415.0,Jamison Crowder,80.0,WR,1,away,2018122200,218,right,FLAT
3302,2018-12-22T21:35:43.700Z,79.22,21.85,0.21,0.19,0.02,279.19,184.95,None,2555158.0,Kevin Byard,31.0,FS,1,home,2018122200,218,right,
3303,2018-12-22T21:35:43.700Z,76.81,43.22,0.0,0.0,0.0,95.06,189.57,None,2555343.0,Josh Doctson,18.0,WR,1,away,2018122200,218,right,GO
3304,2018-12-22T21:35:43.700Z,79.57,14.81,4.23,0.74,0.43,324.66,8.02,None,2555551.0,LeShaun Sims,36.0,CB,1,home,2018122200,218,right,
3305,2018-12-22T21:35:43.700Z,77.3,21.71,0.0,0.0,0.0,68.44,271.54,None,2557886.0,Jeremy Sprinkle,87.0,TE,1,away,2018122200,218,right,HITCH
3306,2018-12-22T21:35:43.700Z,83.79,32.94,0.03,0.03,0.01,274.97,282.57,None,2558005.0,Jayon Brown,55.0,ILB,1,home,2018122200,218,right,
3307,2018-12-22T21:35:43.700Z,83.66,19.0,0.02,0.02,0.01,276.4,22.77,None,2558065.0,Adoree' Jackson,25.0,CB,1,home,2018122200,218,right,
3308,2018-12-22T21:35:43.700Z,78.88,24.41,0.07,0.07,0.02,278.59,131.62,None,2560718.0,Rashaan Evans,54.0,LB,1,home,2018122200,218,right,
3309,2018-12-22T21:35:43.700Z,78.58,32.24,0.0,0.04,0.0,266.35,354.01,None,2560784.0,Harold Landry,58.0,OLB,1,home,2018122200,218,right,
3310,2018-12-22T21:35:43.700Z,77.98,29.96,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,218,right,
4705,2018-12-22T21:40:24.599Z,78.66,35.63,0.0,0.0,0.0,115.69,301.68,None,2495190.0,Ryan Kerrigan,91.0,OLB,1,away,2018122200,289,left,
4706,2018-12-22T21:40:24.599Z,84.19,29.8,0.0,0.0,0.0,248.39,25.39,None,2495234.0,Luke Stocker,88.0,TE,1,home,2018122200,289,left,
4707,2018-12-22T21:40:24.599Z,75.6,28.77,0.0,0.0,0.0,102.39,146.48,None,2495281.0,Mason Foster,54.0,ILB,1,away,2018122200,289,left,
4708,2018-12-22T21:40:24.599Z,78.28,16.65,0.77,0.14,0.08,69.56,60.57,None,2532920.0,Josh Norman,24.0,CB,1,away,2018122200,289,left,
4709,2018-12-22T21:40:24.599Z,65.39,30.55,0.14,0.53,0.02,108.82,335.9,None,2539943.0,D.J. Swearinger,36.0,FS,1,away,2018122200,289,left,
4710,2018-12-22T21:40:24.599Z,75.33,23.69,0.0,0.0,0.0,74.59,59.74,None,2543470.0,Ha Ha Clinton-Dix,20.0,FS,1,away,2018122200,289,left,
4711,2018-12-22T21:40:24.599Z,78.51,22.8,0.0,0.0,0.0,51.19,104.52,None,2552276.0,Preston Smith,94.0,OLB,1,away,2018122200,289,left,
4712,2018-12-22T21:40:24.599Z,80.5,24.67,0.0,0.0,0.0,287.68,159.15,None,2552401.0,MyCole Pruitt,85.0,TE,1,home,2018122200,289,left,
4713,2018-12-22T21:40:24.599Z,80.93,29.82,0.0,0.0,0.0,264.38,193.43,None,2552466.0,Marcus Mariota,8.0,QB,1,home,2018122200,289,left,
4714,2018-12-22T21:40:24.599Z,87.46,29.8,0.0,0.0,0.0,283.91,190.69,None,2556075.0,Derrick Henry,22.0,RB,1,home,2018122200,289,left,ANGLE
4715,2018-12-22T21:40:24.599Z,81.09,16.93,0.11,0.05,0.01,236.96,166.87,None,2557848.0,Corey Davis,84.0,WR,1,home,2018122200,289,left,GO
4716,2018-12-22T21:40:24.599Z,80.23,39.16,0.0,0.0,0.0,247.4,262.02,None,2557870.0,Taywan Taylor,13.0,WR,1,home,2018122200,289,left,POST
4717,2018-12-22T21:40:24.599Z,70.45,40.65,0.82,0.85,0.09,124.56,302.9,None,2558136.0,Fabian Moreau,31.0,CB,1,away,2018122200,289,left,
4718,2018-12-22T21:40:24.599Z,76.33,31.28,0.0,0.0,0.0,75.63,256.01,None,2561003.0,Shaun Dion Hamilton,51.0,LB,1,away,2018122200,289,left,
4719,2018-12-22T21:40:24.599Z,79.38,29.75,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,289,left,
5635,2018-12-22T21:42:13.599Z,51.8,28.96,0.35,0.1,0.03,62.89,166.45,None,2495190.0,Ryan Kerrigan,91.0,OLB,1,away,2018122200,358,left,
5636,2018-12-22T21:42:13.599Z,53.25,29.22,0.0,0.0,0.0,249.94,192.5,None,2495234.0,Luke Stocker,88.0,TE,1,home,2018122200,358,left,SCREEN
5637,2018-12-22T21:42:13.599Z,48.37,22.05,0.11,0.06,0.01,91.04,64.03,None,2495281.0,Mason Foster,54.0,ILB,1,away,2018122200,358,left,
5638,2018-12-22T21:42:13.599Z,50.92,37.73,0.48,1.43,0.06,112.91,285.41,None,2532920.0,Josh Norman,24.0,CB,1,away,2018122200,358,left,
5639,2018-12-22T21:42:13.599Z,49.63,30.19,0.5,0.45,0.05,102.88,73.91,None,2539943.0,D.J. Swearinger,36.0,FS,1,away,2018122200,358,left,
5640,2018-12-22T21:42:13.599Z,37.77,24.6,0.18,0.49,0.01,103.66,186.61,None,2543470.0,Ha Ha Clinton-Dix,20.0,FS,1,away,2018122200,358,left,
5641,2018-12-22T21:42:13.599Z,51.6,19.12,0.14,0.25,0.02,80.8,68.14,None,2552276.0,Preston Smith,94.0,OLB,1,away,2018122200,358,left,
5642,2018-12-22T21:42:13.599Z,57.33,24.68,0.0,0.0,0.0,268.06,135.56,None,2552466.0,Marcus Mariota,8.0,QB,1,home,2018122200,358,left,
5643,2018-12-22T21:42:13.599Z,54.47,15.57,0.0,0.0,0.0,271.04,101.86,None,2553896.0,Darius Jennings,15.0,WR,1,home,2018122200,358,left,SCREEN
5644,2018-12-22T21:42:13.599Z,58.22,27.46,0.0,0.0,0.0,283.91,305.49,None,2556075.0,Derrick Henry,22.0,RB,1,home,2018122200,358,left,FLAT
5645,2018-12-22T21:42:13.599Z,54.16,37.28,0.01,0.01,0.01,227.88,285.32,None,2557848.0,Corey Davis,84.0,WR,1,home,2018122200,358,left,POST
5646,2018-12-22T21:42:13.599Z,53.15,8.35,0.01,0.01,0.02,270.19,247.76,None,2557870.0,Taywan Taylor,13.0,WR,1,home,2018122200,358,left,GO
5647,2018-12-22T21:42:13.599Z,51.41,8.31,0.09,0.04,0.01,92.28,233.6,None,2558136.0,Fabian Moreau,31.0,CB,1,away,2018122200,358,left,
5648,2018-12-22T21:42:13.599Z,51.12,15.43,0.12,0.03,0.02,97.55,345.59,None,2560886.0,Greg Stroman,37.0,DB,1,away,2018122200,358,left,
5649,2018-12-22T21:42:13.599Z,48.3,26.17,0.09,0.06,0.0,61.06,289.71,None,2561003.0,Shaun Dion Hamilton,51.0,LB,1,away,2018122200,358,left,
5650,2018-12-22T21:42:13.599Z,52.28,24.84,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,358,left,
6867,2018-12-22T21:42:51.099Z,35.74,17.59,0.01,0.02,0.01,71.95,348.05,None,2495201.0,Pernell McPhee,96.0,OLB,1,away,2018122200,383,left,
6868,2018-12-22T21:42:51.099Z,31.04,26.3,0.13,0.13,0.03,88.3,306.02,None,2495281.0,Mason Foster,54.0,ILB,1,away,2018122200,383,left,
6869,2018-12-22T21:42:51.099Z,28.88,42.93,0.47,0.24,0.05,118.03,235.96,None,2532920.0,Josh Norman,24.0,CB,1,away,2018122200,383,left,
6870,2018-12-22T21:42:51.099Z,21.71,28.21,0.8,0.53,0.08,86.7,291.55,None,2539943.0,D.J. Swearinger,36.0,FS,1,away,2018122200,383,left,
6871,2018-12-22T21:42:51.099Z,22.23,13.94,0.11,0.14,0.01,82.56,219.31,None,2543470.0,Ha Ha Clinton-Dix,20.0,FS,1,away,2018122200,383,left,
6872,2018-12-22T21:42:51.099Z,41.19,23.51,0.0,0.0,0.0,272.85,55.52,None,2552466.0,Marcus Mariota,8.0,QB,1,home,2018122200,383,left,
6873,2018-12-22T21:42:51.099Z,38.16,44.0,0.0,0.0,0.0,263.73,303.0,None,2553896.0,Darius Jennings,15.0,WR,1,home,2018122200,383,left,HITCH
6874,2018-12-22T21:42:51.099Z,37.87,14.05,0.0,0.01,0.0,278.76,319.12,None,2556075.0,Derrick Henry,22.0,RB,1,home,2018122200,383,left,GO
6875,2018-12-22T21:42:51.099Z,37.85,34.88,0.01,0.01,0.0,250.82,308.86,None,2557848.0,Corey Davis,84.0,WR,1,home,2018122200,383,left,GO
6876,2018-12-22T21:42:51.099Z,35.35,29.59,0.03,0.03,0.01,132.69,324.55,None,2557853.0,Ryan Anderson,52.0,OLB,1,away,2018122200,383,left,
6877,2018-12-22T21:42:51.099Z,37.18,7.7,0.0,0.0,0.0,219.24,306.96,None,2557870.0,Taywan Taylor,13.0,WR,1,home,2018122200,383,left,HITCH
6878,2018-12-22T21:42:51.099Z,30.27,8.18,0.28,0.09,0.04,73.0,207.83,None,2558136.0,Fabian Moreau,31.0,CB,1,away,2018122200,383,left,
6879,2018-12-22T21:42:51.099Z,37.2,27.9,0.0,0.0,0.01,255.48,263.92,None,2558942.0,Anthony Firkser,86.0,TE,1,home,2018122200,383,left,IN
6880,2018-12-22T21:42:51.099Z,30.13,33.64,0.06,0.58,0.01,85.95,137.5,None,2560886.0,Greg Stroman,37.0,DB,1,away,2018122200,383,left,
6881,2018-12-22T21:42:51.099Z,31.67,16.64,0.0,0.0,0.0,65.62,130.78,None,2561003.0,Shaun Dion Hamilton,51.0,LB,1,away,2018122200,383,left,
6882,2018-12-22T21:42:51.099Z,36.12,23.59,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,383,left,
7619,2018-12-22T21:45:35.200Z,24.5,28.12,0.13,0.41,0.01,92.67,256.6,None,2495190.0,Ryan Kerrigan,91.0,OLB,1,away,2018122200,478,left,
7620,2018-12-22T21:45:35.200Z,20.78,20.81,0.11,0.31,0.01,79.58,133.37,None,2495281.0,Mason Foster,54.0,ILB,1,away,2018122200,478,left,
7621,2018-12-22T21:45:35.200Z,30.95,26.12,0.0,0.0,0.0,259.35,68.39,None,2495469.0,Dion Lewis,33.0,RB,1,home,2018122200,478,left,FLAT
7622,2018-12-22T21:45:35.200Z,19.9,23.87,0.5,0.17,0.08,98.21,33.1,None,2532804.0,Zach Brown,53.0,ILB,1,away,2018122200,478,left,
7623,2018-12-22T21:45:35.200Z,20.84,37.1,0.78,0.5,0.08,165.7,252.31,None,2532920.0,Josh Norman,24.0,CB,1,away,2018122200,478,left,
7624,2018-12-22T21:45:35.200Z,15.93,26.13,1.33,0.34,0.13,92.5,283.74,None,2539943.0,D.J. Swearinger,36.0,FS,1,away,2018122200,478,left,
7625,2018-12-22T21:45:35.200Z,17.73,13.84,1.86,0.66,0.19,106.48,130.75,None,2543470.0,Ha Ha Clinton-Dix,20.0,FS,1,away,2018122200,478,left,
7626,2018-12-22T21:45:35.200Z,24.52,17.86,0.14,0.41,0.02,50.63,44.74,None,2552276.0,Preston Smith,94.0,OLB,1,away,2018122200,478,left,
7627,2018-12-22T21:45:35.200Z,27.27,28.21,0.0,0.0,0.0,274.15,238.0,None,2552401.0,MyCole Pruitt,85.0,TE,1,home,2018122200,478,left,GO
7628,2018-12-22T21:45:35.200Z,30.17,23.5,0.0,0.0,0.0,269.48,316.04,None,2552466.0,Marcus Mariota,8.0,QB,1,home,2018122200,478,left,
7629,2018-12-22T21:45:35.200Z,28.51,12.36,0.26,0.88,0.02,299.38,21.46,None,2556075.0,Derrick Henry,22.0,RB,1,home,2018122200,478,left,CROSS
7630,2018-12-22T21:45:35.200Z,26.05,35.49,0.05,0.05,0.01,262.59,218.48,None,2557848.0,Corey Davis,84.0,WR,1,home,2018122200,478,left,CROSS
7631,2018-12-22T21:45:35.200Z,26.14,13.77,0.06,0.04,0.0,239.7,10.08,None,2557870.0,Taywan Taylor,13.0,WR,1,home,2018122200,478,left,GO
7632,2018-12-22T21:45:35.200Z,16.86,13.06,0.95,0.39,0.1,75.69,270.08,None,2558136.0,Fabian Moreau,31.0,CB,1,away,2018122200,478,left,
7633,2018-12-22T21:45:35.200Z,21.24,28.94,0.17,0.97,0.02,91.07,83.92,None,2560886.0,Greg Stroman,37.0,DB,1,away,2018122200,478,left,
7634,2018-12-22T21:45:35.200Z,25.19,23.62,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,478,left,
8675,2018-12-22T22:03:16.799Z,74.61,28.98,0.0,0.0,0.0,112.13,54.0,None,2495190.0,Ryan Kerrigan,91.0,OLB,1,away,2018122200,787,left,
8676,2018-12-22T22:03:16.799Z,79.5,21.66,0.0,0.0,0.0,256.1,284.64,None,2495234.0,Luke Stocker,88.0,TE,1,home,2018122200,787,left,
8677,2018-12-22T22:03:16.799Z,71.67,22.23,0.01,0.01,0.0,92.27,23.03,None,2495281.0,Mason Foster,54.0,ILB,1,away,2018122200,787,left,
8678,2018-12-22T22:03:16.799Z,80.26,26.1,0.0,0.0,0.0,272.54,2.47,None,2495469.0,Dion Lewis,33.0,RB,1,home,2018122200,787,left,FLAT
8679,2018-12-22T22:03:16.799Z,74.91,34.92,0.0,0.0,0.0,85.35,60.5,None,2532920.0,Josh Norman,24.0,CB,1,away,2018122200,787,left,
8680,2018-12-22T22:03:16.799Z,60.99,25.3,0.12,0.18,0.01,98.44,300.93,None,2539943.0,D.J. Swearinger,36.0,FS,1,away,2018122200,787,left,
8681,2018-12-22T22:03:16.799Z,69.7,16.95,0.0,0.0,0.0,60.63,69.18,None,2543470.0,Ha Ha Clinton-Dix,20.0,FS,1,away,2018122200,787,left,
8682,2018-12-22T22:03:16.799Z,74.63,17.89,0.0,0.0,0.0,76.5,80.99,None,2552276.0,Preston Smith,94.0,OLB,1,away,2018122200,787,left,
8683,2018-12-22T22:03:16.799Z,76.6,18.87,0.0,0.0,0.0,325.82,315.1,None,2552401.0,MyCole Pruitt,85.0,TE,1,home,2018122200,787,left,GO
8684,2018-12-22T22:03:16.799Z,80.24,23.56,0.0,0.0,0.0,262.93,142.2,None,2552466.0,Marcus Mariota,8.0,QB,1,home,2018122200,787,left,
8685,2018-12-22T22:03:16.799Z,77.18,34.57,0.0,0.0,0.0,169.17,205.81,None,2557848.0,Corey Davis,84.0,WR,1,home,2018122200,787,left,POST
8686,2018-12-22T22:03:16.799Z,76.42,43.66,0.0,0.0,0.0,295.31,18.3,None,2557870.0,Taywan Taylor,13.0,WR,1,home,2018122200,787,left,HITCH
8687,2018-12-22T22:03:16.799Z,74.73,43.5,0.0,0.0,0.0,103.18,190.69,None,2558136.0,Fabian Moreau,31.0,CB,1,away,2018122200,787,left,
8688,2018-12-22T22:03:16.799Z,71.75,25.55,0.0,0.0,0.0,74.48,114.17,None,2561003.0,Shaun Dion Hamilton,51.0,LB,1,away,2018122200,787,left,
8689,2018-12-22T22:03:16.799Z,75.52,23.8,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,787,left,
10100,2018-12-22T22:04:39.799Z,73.51,29.08,0.01,0.01,0.01,93.53,154.12,None,2495190.0,Ryan Kerrigan,91.0,OLB,1,away,2018122200,834,left,
10101,2018-12-22T22:04:39.799Z,69.99,25.66,1.21,0.13,0.12,77.68,349.56,None,2495281.0,Mason Foster,54.0,ILB,1,away,2018122200,834,left,
10102,2018-12-22T22:04:39.799Z,79.12,21.37,0.0,0.0,0.0,275.9,126.94,None,2495469.0,Dion Lewis,33.0,RB,1,home,2018122200,834,left,FLAT
10103,2018-12-22T22:04:39.799Z,70.4,32.91,0.22,0.38,0.03,125.94,155.21,None,2532804.0,Zach Brown,53.0,ILB,1,away,2018122200,834,left,
10104,2018-12-22T22:04:39.799Z,67.54,43.04,0.08,0.01,0.01,131.51,136.15,None,2532920.0,Josh Norman,24.0,CB,1,away,2018122200,834,left,
10105,2018-12-22T22:04:39.799Z,62.66,35.72,1.48,0.1,0.15,108.93,281.63,None,2539943.0,D.J. Swearinger,36.0,FS,1,away,2018122200,834,left,
10106,2018-12-22T22:04:39.799Z,62.18,17.51,0.83,0.93,0.09,92.31,122.7,None,2543470.0,Ha Ha Clinton-Dix,20.0,FS,1,away,2018122200,834,left,
10107,2018-12-22T22:04:39.799Z,73.82,17.79,0.02,0.02,0.01,90.35,107.69,None,2552276.0,Preston Smith,94.0,OLB,1,away,2018122200,834,left,
10108,2018-12-22T22:04:39.799Z,79.28,23.79,0.0,0.0,0.0,260.16,206.71,None,2552466.0,Marcus Mariota,8.0,QB,1,home,2018122200,834,left,
10109,2018-12-22T22:04:39.799Z,76.84,29.72,2.52,2.17,0.26,270.85,346.98,None,2553896.0,Darius Jennings,15.0,WR,1,home,2018122200,834,left,CROSS
10110,2018-12-22T22:04:39.799Z,76.46,44.3,0.0,0.0,0.0,250.08,66.51,None,2557848.0,Corey Davis,84.0,WR,1,home,2018122200,834,left,IN
10111,2018-12-22T22:04:39.799Z,75.03,9.98,0.0,0.0,0.0,240.6,288.74,None,2557870.0,Taywan Taylor,13.0,WR,1,home,2018122200,834,left,IN
10112,2018-12-22T22:04:39.799Z,68.11,10.2,0.61,0.33,0.06,15.8,229.74,None,2558136.0,Fabian Moreau,31.0,CB,1,away,2018122200,834,left,
10113,2018-12-22T22:04:39.799Z,75.49,36.12,0.0,0.0,0.0,268.16,298.17,None,2558942.0,Anthony Firkser,86.0,TE,1,home,2018122200,834,left,OUT
10114,2018-12-22T22:04:39.799Z,69.6,19.25,0.24,0.27,0.03,83.43,336.59,None,2560886.0,Greg Stroman,37.0,DB,1,away,2018122200,834,left,
10115,2018-12-22T22:04:39.799Z,74.25,24.04,0.0,0.0,0.0,,,None,,Football,,,1,football,2018122200,834,left,
11140,2018-12-22T22:06:12.400Z,56.53,28.98,0.01,0.02,0.0,92.88,96.22,None,2495190.0,Ryan Kerrigan,91.0,OLB,1,away,2018122200,904,left,
11141,2018-12-22T22:06:12.400Z,53.84,21.85,0.74,0.16,0.1,90.24,72.42,None,2495281.0,Mason Foster,54.0,ILB,1,away,2018122200,904,left,
